Testing	// User ID
7-2-2025	// Evaluation date
IJ_Walk_BW3	6-2-2025	13:47:24:856	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
157	-1.165464	0.171073	-1.164617	0.260993	-0.801703	0.504933	-0.776790	0.913625	1.457362	-0.752533	0.222706	
158	-1.135858	0.172313	-1.126342	0.261227	-0.765993	0.508985	-0.758517	0.918346	1.460892	-0.738227	0.733667	
159	-1.103736	0.172835	-1.090635	0.261392	-0.732924	0.512941	-0.744678	0.922140	1.463428	-0.725792	1.751319	
160	-1.065722	0.170744	-1.059702	0.259571	-0.707116	0.518218	-0.733567	0.926623	1.466185	-0.713704	0.910649	
161	-1.024757	0.168261	-1.027631	0.256933	-0.681452	0.524036	-0.722479	0.931130	1.469204	-0.701691	0.672315	
162	-0.985202	0.165833	-0.993617	0.254159	-0.654398	0.529979	-0.716658	0.934395	1.470644	-0.691877	1.222945	
163	-0.944245	0.163267	-0.960070	0.250858	-0.629232	0.536487	-0.709668	0.937689	1.472446	-0.681339	-0.158829	
164	-0.911710	0.160900	-0.928134	0.247556	-0.606441	0.543328	-0.698368	0.942073	1.476507	-0.665955	0.208933	
165	-0.876218	0.154154	-0.893902	0.240022	-0.585919	0.550133	-0.691382	0.945577	1.478514	-0.655198	1.972419	
166	-0.832263	0.148084	-0.858970	0.231482	-0.564529	0.554430	-0.679576	0.947091	1.478470	-0.644681	-1.172583	
167	-0.798994	0.135355	-0.824742	0.219204	-0.545684	0.555515	-0.653045	0.950130	1.481861	-0.628354	-0.358621	
168	-0.769904	0.125826	-0.790254	0.212296	-0.526594	0.560823	-0.639309	0.954121	1.486202	-0.613834	0.145564	
169	-0.705466	0.131032	-0.749566	0.206759	-0.505857	0.569507	-0.635902	0.957631	1.489820	-0.602696	1.748844	
170	-0.667129	0.119555	-0.712693	0.194114	-0.487662	0.568920	-0.632184	0.952065	1.485251	-0.594039	1.201896	
171	-0.628958	0.108320	-0.675240	0.183692	-0.469597	0.569614	-0.632562	0.945458	1.481981	-0.587471	1.423889	
172	-0.588112	0.095414	-0.632234	0.174744	-0.449708	0.572176	-0.616673	0.946236	1.485245	-0.573264	1.971322	
173	-0.541923	0.090765	-0.592150	0.165803	-0.434423	0.573730	-0.596018	0.949958	1.488247	-0.555728	1.394803	
174	-0.500611	0.084733	-0.555450	0.158094	-0.419457	0.573790	-0.585502	0.948133	1.483290	-0.542346	1.608881	
