Testing	// User ID
7-2-2025	// Evaluation date
IJ_Walk_BP2	6-2-2025	12:38:53:426	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
114	-1.461898	0.076620	-1.538341	0.105760	-1.429294	0.538241	-1.408863	0.945837	1.475604	-1.323887	1.474220	
115	-1.460120	0.081332	-1.537913	0.107872	-1.426907	0.539826	-1.401272	0.947337	1.476776	-1.312034	1.714686	
116	-1.456846	0.087371	-1.536942	0.108865	-1.425328	0.540559	-1.387993	0.947568	1.476461	-1.299303	0.379097	
117	-1.458856	0.083226	-1.536973	0.107429	-1.419454	0.537356	-1.368778	0.942932	1.473755	-1.282620	1.368536	
118	-1.454983	0.084995	-1.534276	0.106713	-1.417556	0.536746	-1.353846	0.940530	1.471755	-1.268153	0.938285	
119	-1.448672	0.083162	-1.528571	0.104318	-1.415459	0.535481	-1.343032	0.938032	1.470118	-1.258594	2.299686	
120	-1.440130	0.080853	-1.520567	0.101241	-1.413914	0.534343	-1.339761	0.936572	1.468592	-1.250551	1.738246	
121	-1.435767	0.072051	-1.512492	0.099929	-1.412355	0.534602	-1.337899	0.936816	1.466809	-1.237677	0.557723	
122	-1.440380	0.070574	-1.518115	0.096192	-1.413461	0.529826	-1.338385	0.932099	1.463568	-1.231442	0.737527	
123	-1.438851	0.078452	-1.520969	0.095758	-1.408961	0.527573	-1.327882	0.928722	1.459531	-1.226450	2.008643	
124	-1.445131	0.061653	-1.519698	0.094594	-1.402927	0.525097	-1.316993	0.925343	1.456910	-1.211592	1.050597	
125	-1.448020	0.056821	-1.521498	0.092587	-1.401308	0.522078	-1.303937	0.919675	1.456491	-1.190554	1.439946	
126	-1.441040	0.066117	-1.519475	0.091107	-1.401410	0.521242	-1.298867	0.917520	1.453513	-1.177944	2.266530	
127	-1.441248	0.066474	-1.519886	0.090369	-1.399233	0.519789	-1.295553	0.915832	1.444530	-1.172344	1.443927	
128	-1.439535	0.067431	-1.519052	0.089520	-1.395428	0.518153	-1.286542	0.912862	1.434664	-1.167629	0.311978	
129	-1.438617	0.062276	-1.515895	0.089997	-1.388533	0.517492	-1.274966	0.910829	1.434194	-1.157357	1.164178	
130	-1.441923	0.060758	-1.518305	0.090384	-1.383019	0.515479	-1.265428	0.907774	1.426117	-1.149868	1.603488	
131	-1.445070	0.062673	-1.521802	0.091498	-1.375019	0.512760	-1.249201	0.902475	1.421273	-1.140088	1.823948	
132	-1.444305	0.066571	-1.521991	0.093275	-1.363276	0.510173	-1.229617	0.897148	1.421560	-1.124310	0.574589	
133	-1.443986	0.062778	-1.519259	0.094210	-1.353104	0.508184	-1.214302	0.893427	1.420775	-1.108327	1.079651	
134	-1.441807	0.068476	-1.517243	0.099839	-1.340644	0.509476	-1.195414	0.892322	1.425795	-1.087758	1.681486	
135	-1.440602	0.072702	-1.516037	0.104640	-1.325641	0.508045	-1.173627	0.888453	1.427790	-1.066430	1.614826	
136	-1.442954	0.071133	-1.517612	0.104403	-1.316291	0.502450	-1.163046	0.882409	1.421004	-1.053574	0.992096	
