KJ_test	// User ID
25-3-2025	// Evaluation date
ianjump_AFAP_CMJ1	24-3-2025	14:47:43:968	// Source file name and timestamp
238.095	// Sampling rate
3.000	// Data capture period



Sample #	GRF_Y	left_ank_X_pos	left_ank_Y_pos	left_ank_Z_pos	right_ank_X_pos	right_ank_Y_pos	right_ank_Z_pos	left_knee_X_pos	left_knee_Y_pos	left_knee_Z_pos	right_knee_X_pos	right_knee_Y_pos	right_knee_Z_pos	left_hip_X_pos	left_hip_Y_pos	left_hip_Z_pos	right_hip_X_pos	right_hip_Y_pos	right_hip_Z_pos	Height	Mass	
109	874.569787	0.106745	0.107424	-0.477695	0.108437	0.106833	-0.149062	0.179283	0.550872	-0.441915	0.169629	0.550350	-0.190635	0.176746	0.976759	-0.433739	0.191836	0.975961	-0.208663	1.910000	89.660313	
110	877.405051	0.106542	0.108071	-0.477652	0.108287	0.107152	-0.148903	0.178605	0.551592	-0.441825	0.168901	0.550782	-0.190102	0.176915	0.977474	-0.433170	0.191468	0.976378	-0.208055	1.910000	89.660313	
111	876.888502	0.106191	0.108429	-0.477728	0.108158	0.107400	-0.148779	0.177529	0.552136	-0.442756	0.168343	0.551056	-0.190332	0.176404	0.978006	-0.433458	0.191212	0.976632	-0.208359	1.910000	89.660313	
112	877.094912	0.105854	0.108178	-0.477699	0.108060	0.107164	-0.148775	0.176392	0.552155	-0.444586	0.168100	0.550730	-0.191484	0.175341	0.978017	-0.434900	0.191353	0.976270	-0.209893	1.910000	89.660313	
113	876.037126	0.105639	0.107174	-0.477447	0.107979	0.106268	-0.148936	0.175484	0.551449	-0.446987	0.168243	0.549621	-0.193489	0.173984	0.977312	-0.437437	0.192015	0.975101	-0.212595	1.910000	89.660313	
114	875.380590	0.105465	0.105803	-0.477224	0.107821	0.105265	-0.149184	0.174932	0.550290	-0.449065	0.168633	0.548349	-0.195632	0.172918	0.976160	-0.439936	0.192815	0.973783	-0.215247	1.910000	89.660313	
115	875.182494	0.105235	0.104536	-0.477319	0.107505	0.104797	-0.149417	0.174816	0.549054	-0.449923	0.169107	0.547639	-0.197121	0.172726	0.974931	-0.441154	0.193305	0.973082	-0.216514	1.910000	89.660313	
116	875.058705	0.105052	0.103849	-0.477599	0.107198	0.105111	-0.149534	0.175151	0.548231	-0.449357	0.169616	0.547804	-0.197567	0.173379	0.974115	-0.440823	0.193362	0.973310	-0.216123	1.910000	89.660313	
117	875.002730	0.105135	0.104222	-0.477691	0.107210	0.106230	-0.149430	0.175910	0.548373	-0.447552	0.170174	0.548913	-0.196823	0.174494	0.974263	-0.439232	0.193052	0.974507	-0.214414	1.910000	89.660313	
118	874.225538	0.105506	0.105592	-0.477487	0.107629	0.107877	-0.149156	0.176930	0.549474	-0.445012	0.170727	0.550687	-0.195173	0.175684	0.975369	-0.436916	0.192589	0.976366	-0.211973	1.910000	89.660313	
119	874.138481	0.105881	0.107022	-0.477288	0.108201	0.109315	-0.149022	0.177844	0.550659	-0.442723	0.171110	0.552301	-0.193577	0.176567	0.976557	-0.434780	0.192423	0.978032	-0.209759	1.910000	89.660313	
120	875.143867	0.106013	0.107699	-0.477354	0.108666	0.109910	-0.149258	0.178352	0.551175	-0.441519	0.171186	0.553050	-0.192828	0.176864	0.977072	-0.433590	0.192841	0.978780	-0.208577	1.910000	89.660313	
121	872.467985	0.105973	0.107792	-0.477547	0.108904	0.109763	-0.149629	0.178570	0.551193	-0.441318	0.170999	0.553013	-0.192685	0.176769	0.977087	-0.433309	0.193266	0.978716	-0.208334	1.910000	89.660313	
122	872.510698	0.105922	0.107750	-0.477631	0.108847	0.109193	-0.149772	0.178720	0.551148	-0.441767	0.170653	0.552500	-0.192640	0.176609	0.977039	-0.433665	0.192932	0.978188	-0.208677	1.910000	89.660313	
123	872.998448	0.105988	0.107829	-0.477584	0.108637	0.108591	-0.149622	0.178789	0.551288	-0.442479	0.170325	0.551908	-0.192551	0.176564	0.977176	-0.434284	0.192057	0.977600	-0.209235	1.910000	89.660313	
124	872.448572	0.106273	0.108124	-0.477561	0.108596	0.108406	-0.149368	0.178567	0.551711	-0.443045	0.170248	0.551703	-0.192565	0.176697	0.977598	-0.434708	0.191684	0.977395	-0.209622	1.910000	89.660313	
125	872.625858	0.106747	0.108543	-0.477633	0.108873	0.108814	-0.149130	0.178016	0.552302	-0.443207	0.170536	0.552074	-0.192694	0.177063	0.978189	-0.434705	0.192367	0.977749	-0.209640	1.910000	89.660313	
126	873.505685	0.107076	0.108586	-0.477676	0.109212	0.109351	-0.148843	0.177509	0.552463	-0.443043	0.171016	0.552568	-0.192634	0.177718	0.978352	-0.434569	0.193465	0.978214	-0.209535	1.910000	89.660313	
127	872.493888	0.106941	0.107810	-0.477572	0.109333	0.109517	-0.148446	0.177420	0.551660	-0.442667	0.171476	0.552701	-0.192104	0.178640	0.977555	-0.434603	0.194263	0.978305	-0.209562	1.910000	89.660313	
128	872.355451	0.106452	0.106660	-0.477437	0.109215	0.109208	-0.148121	0.177717	0.550356	-0.442168	0.171672	0.552401	-0.191231	0.179251	0.976261	-0.434672	0.194722	0.977952	-0.209623	1.910000	89.660313	
129	874.750818	0.105906	0.105958	-0.477481	0.108950	0.108497	-0.148139	0.178182	0.549440	-0.441636	0.171362	0.551786	-0.190318	0.178750	0.975353	-0.434452	0.195096	0.977266	-0.209473	1.910000	89.660313	
130	874.154557	0.105505	0.105990	-0.477690	0.108645	0.107641	-0.148547	0.178619	0.549278	-0.441177	0.170630	0.551095	-0.189609	0.177234	0.975188	-0.433947	0.195368	0.976503	-0.209105	1.910000	89.660313	
131	875.884305	0.105336	0.106386	-0.477761	0.108429	0.107115	-0.149117	0.178862	0.549580	-0.440880	0.169970	0.550711	-0.189300	0.175895	0.975480	-0.433561	0.195191	0.976090	-0.208805	1.910000	89.660313	
132	876.748468	0.105454	0.106807	-0.477496	0.108415	0.107248	-0.149610	0.178830	0.550044	-0.440797	0.169763	0.550895	-0.189504	0.175656	0.975945	-0.433605	0.194404	0.976317	-0.208801	1.910000	89.660313	
133	876.866803	0.105824	0.107174	-0.477135	0.108659	0.107824	-0.149839	0.178727	0.550525	-0.440900	0.169909	0.551464	-0.189972	0.176276	0.976435	-0.433979	0.193574	0.976951	-0.209060	1.910000	89.660313	
134	875.992908	0.106379	0.107464	-0.476998	0.109183	0.108520	-0.149655	0.178804	0.550922	-0.441137	0.170208	0.552137	-0.190395	0.177266	0.976841	-0.434488	0.193368	0.977652	-0.209479	1.910000	89.660313	
135	879.011945	0.106912	0.107662	-0.477158	0.109723	0.109104	-0.149190	0.179057	0.551179	-0.441458	0.170519	0.552680	-0.190710	0.178263	0.977101	-0.434884	0.193756	0.978189	-0.209834	1.910000	89.660313	
136	878.975492	0.107126	0.107763	-0.477522	0.109834	0.109402	-0.148768	0.179318	0.551274	-0.441840	0.170744	0.552894	-0.191005	0.178986	0.977191	-0.434889	0.194254	0.978401	-0.209826	1.910000	89.660313	
137	880.553168	0.106931	0.107800	-0.477973	0.109423	0.109318	-0.148604	0.179461	0.551249	-0.442191	0.170794	0.552700	-0.191327	0.179314	0.977152	-0.434494	0.194549	0.978225	-0.209427	1.910000	89.660313	
138	881.680661	0.106604	0.107875	-0.478348	0.109025	0.108897	-0.148698	0.179436	0.551251	-0.442287	0.170599	0.552228	-0.191664	0.179413	0.977147	-0.434168	0.194637	0.977765	-0.209099	1.910000	89.660313	
139	882.587827	0.106417	0.108055	-0.478489	0.109107	0.108216	-0.149002	0.179229	0.551396	-0.441967	0.170132	0.551623	-0.191973	0.179454	0.977301	-0.434314	0.194552	0.977145	-0.209237	1.910000	89.660313	
140	883.081738	0.106363	0.108216	-0.478322	0.109407	0.107465	-0.149341	0.178952	0.551564	-0.441444	0.169590	0.551011	-0.192049	0.179478	0.977483	-0.434687	0.194341	0.976503	-0.209595	1.910000	89.660313	
141	882.662000	0.106347	0.108172	-0.477815	0.109442	0.106858	-0.149513	0.178759	0.551561	-0.441055	0.169240	0.550510	-0.191659	0.179480	0.977488	-0.434842	0.194054	0.975975	-0.209734	1.910000	89.660313	
142	880.669872	0.106277	0.107983	-0.477158	0.109120	0.106500	-0.149469	0.178730	0.551412	-0.440965	0.169154	0.550174	-0.191045	0.179385	0.977339	-0.434710	0.193679	0.975636	-0.209585	1.910000	89.660313	
143	882.817603	0.106067	0.107935	-0.476749	0.108727	0.106392	-0.149309	0.178877	0.551353	-0.441167	0.169224	0.550002	-0.190902	0.179054	0.977276	-0.434577	0.193147	0.975498	-0.209440	1.910000	89.660313	
144	883.288179	0.105726	0.108190	-0.476816	0.108506	0.106543	-0.149167	0.179170	0.551531	-0.441581	0.169335	0.550033	-0.191558	0.178515	0.977448	-0.434664	0.192576	0.975592	-0.209525	1.910000	89.660313	
145	884.492858	0.105516	0.108562	-0.477112	0.108540	0.107003	-0.149221	0.179460	0.551826	-0.441944	0.169365	0.550426	-0.192310	0.178257	0.977741	-0.434988	0.192590	0.976003	-0.209866	1.910000	89.660313	
146	883.292580	0.105693	0.108812	-0.477336	0.108857	0.107782	-0.149613	0.179596	0.552069	-0.442007	0.169215	0.551292	-0.192398	0.178743	0.977992	-0.435506	0.193750	0.976776	-0.210427	1.910000	89.660313	
147	881.769630	0.106078	0.108747	-0.477361	0.109236	0.108525	-0.150119	0.179538	0.552067	-0.441901	0.168985	0.552203	-0.192020	0.179578	0.978000	-0.435997	0.195366	0.977536	-0.210969	1.910000	89.660313	
148	884.181431	0.106285	0.108205	-0.477161	0.109339	0.108697	-0.150343	0.179303	0.551618	-0.441935	0.168867	0.552449	-0.191836	0.179942	0.977552	-0.436153	0.196133	0.977710	-0.211150	1.910000	89.660313	
149	884.332537	0.106192	0.107287	-0.476819	0.109097	0.108180	-0.150153	0.178914	0.550800	-0.442235	0.168944	0.551851	-0.192050	0.179459	0.976726	-0.435882	0.195592	0.977173	-0.210875	1.910000	89.660313	
150	885.165827	0.106048	0.106465	-0.476575	0.108825	0.107448	-0.149765	0.178398	0.550089	-0.442657	0.169145	0.550994	-0.192283	0.178363	0.976001	-0.435397	0.194456	0.976429	-0.210388	1.910000	89.660313	
151	886.348725	0.106063	0.106155	-0.476604	0.108798	0.106954	-0.149372	0.177827	0.549897	-0.443003	0.169391	0.550430	-0.192226	0.177006	0.975793	-0.434898	0.193413	0.975957	-0.209911	1.910000	89.660313	
152	886.990289	0.106172	0.106444	-0.476772	0.109037	0.106880	-0.149059	0.177430	0.550260	-0.443063	0.169607	0.550368	-0.191826	0.176031	0.976144	-0.434444	0.192680	0.975949	-0.209475	1.910000	89.660313	
153	886.894940	0.106246	0.107312	-0.476896	0.109483	0.107323	-0.148887	0.177449	0.551100	-0.442684	0.169726	0.550910	-0.191086	0.176097	0.976984	-0.434072	0.192349	0.976501	-0.209076	1.910000	89.660313	
154	886.929345	0.106263	0.108417	-0.476922	0.109877	0.108098	-0.148895	0.177797	0.552099	-0.442048	0.169825	0.551793	-0.190362	0.177085	0.977995	-0.433940	0.192421	0.977364	-0.208880	1.910000	89.660313	
155	886.992845	0.106281	0.109175	-0.476883	0.109816	0.108808	-0.149117	0.178147	0.552770	-0.441584	0.170086	0.552488	-0.190288	0.178297	0.978681	-0.434296	0.192828	0.978034	-0.209181	1.910000	89.660313	
156	884.351677	0.106321	0.109254	-0.476828	0.109186	0.109125	-0.149482	0.178275	0.552838	-0.441590	0.170497	0.552611	-0.191223	0.179183	0.978764	-0.435260	0.193450	0.978145	-0.210127	1.910000	89.660313	
157	885.040000	0.106328	0.108850	-0.476821	0.108477	0.108875	-0.149706	0.178191	0.552486	-0.442038	0.170645	0.552095	-0.192958	0.179525	0.978423	-0.436678	0.194060	0.977617	-0.211564	1.910000	89.660313	
158	883.193980	0.106238	0.108216	-0.476899	0.108183	0.107962	-0.149570	0.177932	0.551933	-0.442765	0.170158	0.550980	-0.195088	0.179148	0.977881	-0.438241	0.194446	0.976475	-0.213180	1.910000	89.660313	
159	878.134109	0.105968	0.107552	-0.476930	0.108360	0.106718	-0.149233	0.177518	0.551322	-0.443175	0.169262	0.549712	-0.196399	0.177900	0.977273	-0.438849	0.194559	0.975174	-0.213889	1.910000	89.660313	
160	877.212981	0.105441	0.107036	-0.476723	0.108883	0.105614	-0.148990	0.176964	0.550769	-0.442542	0.168405	0.548878	-0.195412	0.175664	0.976706	-0.437166	0.194412	0.974319	-0.212376	1.910000	89.660313	
161	875.841322	0.104827	0.106824	-0.476330	0.109508	0.105017	-0.148942	0.176378	0.550468	-0.441086	0.167968	0.548728	-0.192383	0.173134	0.976365	-0.433713	0.193978	0.974177	-0.209103	1.910000	89.660313	
162	871.789055	0.104566	0.107043	-0.476063	0.109849	0.105157	-0.148956	0.175966	0.550658	-0.440072	0.168265	0.549145	-0.189464	0.171875	0.976515	-0.431013	0.193188	0.974649	-0.206447	1.910000	89.660313	
163	868.195096	0.104903	0.107678	-0.476153	0.109665	0.106030	-0.148930	0.175871	0.551375	-0.440343	0.169382	0.549941	-0.188293	0.172785	0.977231	-0.430824	0.192115	0.975535	-0.206094	1.910000	89.660313	
164	863.901160	0.105448	0.108297	-0.476524	0.109197	0.107080	-0.148936	0.176035	0.552103	-0.441313	0.170732	0.550718	-0.188625	0.174577	0.977978	-0.432264	0.191276	0.976385	-0.207311	1.910000	89.660313	
165	860.112653	0.105735	0.108435	-0.477019	0.108755	0.107694	-0.149061	0.176352	0.552275	-0.442243	0.171656	0.551047	-0.189859	0.175678	0.978168	-0.434038	0.191206	0.976741	-0.208984	1.910000	89.660313	
166	859.555230	0.105735	0.108134	-0.477392	0.108426	0.107689	-0.149234	0.176716	0.551936	-0.442882	0.172076	0.550808	-0.191370	0.175795	0.977849	-0.435774	0.191759	0.976484	-0.210754	1.910000	89.660313	
167	856.500677	0.105664	0.107728	-0.477358	0.108172	0.107133	-0.149300	0.177028	0.551494	-0.443217	0.172251	0.550082	-0.192534	0.175369	0.977427	-0.437627	0.192402	0.975701	-0.212696	1.910000	89.660313	
168	854.786540	0.105644	0.107459	-0.476927	0.108017	0.106334	-0.149263	0.177277	0.551222	-0.443323	0.172534	0.549163	-0.193119	0.174728	0.977169	-0.439351	0.192733	0.974719	-0.214504	1.910000	89.660313	
169	856.149253	0.105645	0.107419	-0.476584	0.108088	0.105979	-0.149384	0.177581	0.551167	-0.443415	0.173414	0.548662	-0.193484	0.174008	0.977113	-0.440065	0.192558	0.974247	-0.215263	1.910000	89.660313	
170	852.967987	0.105645	0.107656	-0.476715	0.108478	0.106573	-0.149834	0.178076	0.551329	-0.443651	0.175209	0.549031	-0.193956	0.173315	0.977251	-0.439121	0.191762	0.974795	-0.214305	1.910000	89.660313	
171	851.005357	0.105712	0.108060	-0.477039	0.109063	0.107594	-0.150296	0.178919	0.551603	-0.443935	0.177372	0.549815	-0.194423	0.172711	0.977478	-0.437252	0.190501	0.975807	-0.212377	1.910000	89.660313	
172	845.325647	0.105936	0.108480	-0.477097	0.109658	0.108245	-0.150374	0.180245	0.551852	-0.444122	0.179125	0.550290	-0.194595	0.172232	0.977664	-0.435560	0.189012	0.976446	-0.210604	1.910000	89.660313	
173	839.006374	0.106212	0.108843	-0.476847	0.110095	0.108369	-0.150089	0.181733	0.552043	-0.444314	0.180187	0.550292	-0.194535	0.171693	0.977787	-0.434577	0.187577	0.976535	-0.209555	1.910000	89.660313	
174	828.178002	0.106270	0.109141	-0.476612	0.110216	0.108356	-0.149789	0.182683	0.552239	-0.444795	0.180705	0.550162	-0.194711	0.170728	0.977916	-0.434353	0.186514	0.976444	-0.209328	1.910000	89.660313	
175	818.178484	0.106006	0.109364	-0.476610	0.109998	0.108424	-0.149671	0.182803	0.552452	-0.445585	0.180970	0.550077	-0.195333	0.169205	0.978070	-0.434766	0.185911	0.976375	-0.209811	1.910000	89.660313	
176	807.337953	0.105711	0.109501	-0.476774	0.109730	0.108344	-0.149572	0.182759	0.552573	-0.446140	0.181568	0.549793	-0.195848	0.167558	0.978137	-0.435318	0.185330	0.976099	-0.210445	1.910000	89.660313	
177	791.942753	0.105678	0.109551	-0.476991	0.109720	0.107896	-0.149328	0.183272	0.552503	-0.445988	0.183028	0.549093	-0.195679	0.166241	0.978007	-0.435531	0.184327	0.975399	-0.210687	1.910000	89.660313	
178	772.913079	0.105785	0.109573	-0.477156	0.110050	0.107404	-0.149034	0.184467	0.552295	-0.445619	0.185178	0.548334	-0.195009	0.165296	0.977715	-0.435454	0.183015	0.974616	-0.210588	1.910000	89.660313	
179	747.826498	0.105737	0.109648	-0.477178	0.110698	0.107414	-0.148839	0.186207	0.552064	-0.445904	0.187551	0.548088	-0.194447	0.164581	0.977358	-0.435367	0.181736	0.974320	-0.210457	1.910000	89.660313	
180	723.154386	0.105461	0.109691	-0.477046	0.111544	0.108027	-0.148749	0.188203	0.551781	-0.447132	0.189961	0.548430	-0.194315	0.163880	0.976901	-0.435529	0.180570	0.974589	-0.210576	1.910000	89.660313	
181	694.679599	0.105164	0.109403	-0.476821	0.112359	0.108794	-0.148680	0.189973	0.551237	-0.448928	0.192548	0.548862	-0.194389	0.162890	0.976157	-0.436169	0.179261	0.974896	-0.211184	1.910000	89.660313	
182	660.984268	0.105031	0.108635	-0.476573	0.112974	0.109356	-0.148607	0.191192	0.550338	-0.450802	0.195426	0.549003	-0.194368	0.161353	0.975051	-0.437307	0.177548	0.974823	-0.212305	1.910000	89.660313	
183	623.433899	0.105103	0.107877	-0.476469	0.113454	0.109798	-0.148578	0.192117	0.549484	-0.451986	0.198556	0.548958	-0.194162	0.159192	0.973960	-0.438227	0.175201	0.974464	-0.213212	1.910000	89.660313	
184	580.776858	0.105384	0.107702	-0.476668	0.113904	0.110279	-0.148646	0.193113	0.549146	-0.451814	0.201863	0.548918	-0.193735	0.156390	0.973314	-0.438152	0.172045	0.974005	-0.213113	1.910000	89.660313	
185	537.583656	0.105746	0.108024	-0.477090	0.114331	0.110698	-0.148872	0.194385	0.549202	-0.450769	0.205217	0.548832	-0.193048	0.153221	0.972974	-0.437502	0.168431	0.973372	-0.212432	1.910000	89.660313	
186	499.018090	0.105982	0.108320	-0.477508	0.114675	0.110793	-0.149266	0.196051	0.549130	-0.449920	0.208458	0.548445	-0.192250	0.150142	0.972439	-0.437469	0.165050	0.972325	-0.212378	1.910000	89.660313	
187	455.271888	0.106033	0.108340	-0.477796	0.114937	0.110565	-0.149710	0.198277	0.548668	-0.449718	0.211696	0.547688	-0.191555	0.147490	0.971453	-0.438430	0.162282	0.970828	-0.213332	1.910000	89.660313	
188	413.914175	0.106127	0.108351	-0.477978	0.115243	0.110490	-0.150023	0.201264	0.548056	-0.449778	0.215455	0.546920	-0.190853	0.145377	0.970217	-0.439272	0.159941	0.969222	-0.214160	1.910000	89.660313	
189	370.890083	0.106466	0.108591	-0.478057	0.115693	0.110957	-0.150096	0.205012	0.547539	-0.449804	0.220045	0.546486	-0.189971	0.143749	0.968946	-0.439026	0.157725	0.967803	-0.213879	1.910000	89.660313	
190	327.635859	0.106939	0.108840	-0.478114	0.116144	0.111586	-0.149976	0.208483	0.547104	-0.449848	0.224441	0.546205	-0.189314	0.141771	0.967665	-0.438365	0.155047	0.966417	-0.213176	1.910000	89.660313	
191	288.647438	0.107315	0.108732	-0.478318	0.116375	0.111731	-0.149804	0.210372	0.546644	-0.449998	0.227245	0.545703	-0.189380	0.138401	0.966335	-0.438460	0.151261	0.964774	-0.213248	1.910000	89.660313	
192	253.082494	0.107509	0.108365	-0.478630	0.116431	0.111476	-0.149698	0.210877	0.546203	-0.450266	0.228666	0.545056	-0.189772	0.133860	0.965014	-0.439350	0.146604	0.962951	-0.214135	1.910000	89.660313	
193	224.192727	0.107587	0.108301	-0.478756	0.116619	0.111632	-0.149752	0.211629	0.545986	-0.450581	0.230445	0.544814	-0.189427	0.129573	0.963847	-0.439992	0.142160	0.961379	-0.214773	1.910000	89.660313	
194	196.773514	0.107623	0.108863	-0.478589	0.117147	0.112667	-0.149993	0.213699	0.546081	-0.450825	0.233660	0.545289	-0.187821	0.126410	0.962867	-0.439712	0.138613	0.960282	-0.214473	1.910000	89.660313	
195	171.138517	0.107707	0.109654	-0.478458	0.117917	0.113995	-0.150275	0.216458	0.546241	-0.451051	0.237412	0.546038	-0.185444	0.123624	0.961799	-0.438929	0.135489	0.959292	-0.213671	1.910000	89.660313	
196	149.711918	0.107928	0.110173	-0.478593	0.118773	0.114889	-0.150478	0.219044	0.546187	-0.451512	0.240580	0.546509	-0.182855	0.120303	0.960344	-0.438196	0.132181	0.957980	-0.212937	1.910000	89.660313	
197	136.390673	0.108246	0.110297	-0.478848	0.119520	0.115220	-0.150503	0.221277	0.545846	-0.452218	0.242987	0.546511	-0.180877	0.116384	0.958445	-0.437635	0.128583	0.956245	-0.212392	1.910000	89.660313	
198	124.183978	0.108554	0.110114	-0.478976	0.119948	0.115172	-0.150248	0.223337	0.545239	-0.452909	0.244923	0.546049	-0.180379	0.112235	0.956166	-0.437152	0.124839	0.954152	-0.211929	1.910000	89.660313	
199	114.287081	0.108795	0.109826	-0.478858	0.120053	0.114925	-0.149863	0.225422	0.544495	-0.453347	0.246591	0.545264	-0.181209	0.108150	0.953669	-0.436701	0.121000	0.951802	-0.211490	1.910000	89.660313	
200	101.798985	0.108987	0.109782	-0.478528	0.120107	0.114631	-0.149783	0.227731	0.543897	-0.453405	0.248089	0.544463	-0.182105	0.104311	0.951240	-0.436302	0.116983	0.949352	-0.211082	1.910000	89.660313	
201	92.796663	0.109160	0.110258	-0.478067	0.120358	0.114445	-0.150232	0.230401	0.543680	-0.452985	0.249534	0.543930	-0.182261	0.100833	0.949113	-0.435974	0.112734	0.946968	-0.210716	1.910000	89.660313	
202	87.631951	0.109375	0.111163	-0.477621	0.120902	0.114554	-0.150726	0.233271	0.543820	-0.452283	0.250991	0.543838	-0.181825	0.097582	0.947263	-0.435698	0.108359	0.944841	-0.210386	1.910000	89.660313	
203	85.533176	0.109696	0.112292	-0.477306	0.121786	0.115131	-0.150709	0.236095	0.544216	-0.451666	0.252466	0.544316	-0.180860	0.094359	0.945590	-0.435442	0.103984	0.943143	-0.210076	1.910000	89.660313	
204	80.061729	0.110083	0.113352	-0.477123	0.122800	0.115992	-0.150305	0.238648	0.544640	-0.451489	0.253897	0.545111	-0.179610	0.090986	0.943865	-0.435091	0.099514	0.941627	-0.209679	1.910000	89.660313	
205	78.836885	0.110421	0.113992	-0.477038	0.123546	0.116700	-0.150105	0.240738	0.544771	-0.451929	0.255198	0.545675	-0.178800	0.087297	0.941765	-0.434471	0.094686	0.939739	-0.209017	1.910000	89.660313	
206	75.738263	0.110633	0.114085	-0.477037	0.123833	0.116988	-0.150411	0.242341	0.544481	-0.452784	0.256334	0.545696	-0.179036	0.083210	0.939150	-0.433629	0.089489	0.937205	-0.208142	1.910000	89.660313	
207	73.959426	0.110746	0.113957	-0.477068	0.123910	0.116941	-0.150937	0.243699	0.544018	-0.453494	0.257336	0.545335	-0.180146	0.078809	0.936252	-0.433072	0.084438	0.934332	-0.207567	1.910000	89.660313	
208	74.691488	0.110812	0.113935	-0.477042	0.124050	0.116664	-0.151390	0.245016	0.543644	-0.453835	0.258205	0.544768	-0.181697	0.074181	0.933317	-0.433259	0.079984	0.931448	-0.207758	1.910000	89.660313	
209	73.987431	0.110922	0.114026	-0.476945	0.124305	0.116126	-0.151710	0.246237	0.543404	-0.454134	0.258745	0.544040	-0.183340	0.069295	0.930366	-0.434000	0.075767	0.928550	-0.208517	1.910000	89.660313	
210	72.704708	0.111173	0.114115	-0.476841	0.124645	0.115254	-0.151911	0.247258	0.543260	-0.454584	0.258703	0.543176	-0.184894	0.064089	0.927334	-0.434857	0.071138	0.925515	-0.209390	1.910000	89.660313	
211	74.974920	0.111497	0.114118	-0.476866	0.125023	0.114208	-0.152037	0.248140	0.543109	-0.455155	0.258252	0.542320	-0.185918	0.058838	0.924199	-0.435435	0.066080	0.922392	-0.209973	1.910000	89.660313	
212	77.340141	0.111648	0.113974	-0.477184	0.125376	0.113395	-0.152164	0.249062	0.542757	-0.455952	0.258022	0.541723	-0.185618	0.054183	0.920979	-0.435386	0.061264	0.919425	-0.209918	1.910000	89.660313	
213	79.785222	0.111490	0.113673	-0.477813	0.125637	0.113082	-0.152333	0.250126	0.542090	-0.457066	0.258469	0.541513	-0.183669	0.050491	0.917714	-0.434569	0.057134	0.916722	-0.209087	1.910000	89.660313	
214	84.356498	0.111235	0.113342	-0.478334	0.125721	0.113053	-0.152527	0.251211	0.541343	-0.458067	0.259403	0.541412	-0.181126	0.047224	0.914489	-0.433471	0.053346	0.913948	-0.207972	1.910000	89.660313	
215	88.283759	0.111135	0.113117	-0.478300	0.125554	0.112999	-0.152750	0.252143	0.540797	-0.458506	0.260512	0.541098	-0.179098	0.043710	0.911392	-0.432659	0.049443	0.910728	-0.207148	1.910000	89.660313	
216	95.795612	0.111140	0.112963	-0.477851	0.125208	0.112819	-0.153084	0.252667	0.540492	-0.458497	0.261598	0.540546	-0.178057	0.039668	0.908457	-0.432306	0.045351	0.907118	-0.206797	1.910000	89.660313	
217	100.744750	0.111030	0.112755	-0.477474	0.124839	0.112544	-0.153646	0.252499	0.540321	-0.458435	0.262530	0.539889	-0.178114	0.035048	0.905681	-0.432358	0.041219	0.903425	-0.206870	1.910000	89.660313	
218	109.884855	0.110664	0.112345	-0.477385	0.124441	0.112138	-0.154426	0.251772	0.540042	-0.458480	0.263125	0.539162	-0.178997	0.029999	0.902825	-0.432824	0.036958	0.899727	-0.207367	1.910000	89.660313	
219	122.469616	0.110031	0.111559	-0.477351	0.123741	0.111460	-0.155202	0.251251	0.539213	-0.458463	0.263093	0.538243	-0.180055	0.024988	0.899284	-0.433816	0.032104	0.895742	-0.208372	1.910000	89.660313	
220	146.321023	0.109158	0.110308	-0.477152	0.122567	0.110457	-0.155734	0.251561	0.537558	-0.458228	0.262362	0.537073	-0.180883	0.020402	0.894624	-0.435369	0.026358	0.891225	-0.209895	1.910000	89.660313	
221	181.991475	0.108188	0.108925	-0.476843	0.121311	0.109526	-0.155873	0.252416	0.535565	-0.457890	0.261803	0.535910	-0.181129	0.016145	0.889396	-0.437094	0.020361	0.886256	-0.211574	1.910000	89.660313	
222	234.294334	0.107297	0.107833	-0.476556	0.120510	0.109173	-0.155525	0.253286	0.533892	-0.457695	0.262463	0.535102	-0.180258	0.011980	0.884400	-0.438499	0.014996	0.881013	-0.212958	1.910000	89.660313	
223	306.782598	0.106617	0.106960	-0.476436	0.120264	0.109429	-0.154866	0.253839	0.532622	-0.458104	0.264334	0.534718	-0.178306	0.007766	0.879830	-0.439449	0.010524	0.875710	-0.213918	1.910000	89.660313	
224	395.570854	0.106243	0.105830	-0.476670	0.120297	0.109913	-0.154288	0.253927	0.531368	-0.459627	0.266574	0.534545	-0.175989	0.003443	0.875359	-0.440109	0.006675	0.870588	-0.214599	1.910000	89.660313	
225	487.193424	0.106134	0.104217	-0.477307	0.120370	0.110234	-0.154036	0.253587	0.529900	-0.462294	0.268450	0.534320	-0.174106	-0.000861	0.870835	-0.440562	0.003160	0.865842	-0.215069	1.910000	89.660313	
226	577.641156	0.105938	0.102495	-0.478036	0.120372	0.110013	-0.154058	0.253212	0.528327	-0.465328	0.269458	0.533779	-0.173413	-0.004575	0.866545	-0.440680	-0.000318	0.861558	-0.215191	1.910000	89.660313	
227	668.387300	0.105324	0.101034	-0.478510	0.120232	0.108982	-0.154251	0.253137	0.526758	-0.468097	0.269267	0.532730	-0.174423	-0.007194	0.862781	-0.440351	-0.004021	0.857758	-0.214849	1.910000	89.660313	
228	754.994299	0.104443	0.099597	-0.478609	0.120018	0.107696	-0.154361	0.253001	0.525119	-0.471038	0.268584	0.531521	-0.176290	-0.009149	0.859416	-0.439800	-0.007939	0.854097	-0.214286	1.910000	89.660313	
