KJ_test	// User ID
25-3-2025	// Evaluation date
KaiJen_AFAP_CMJ1	24-3-2025	14:55:22:614	// Source file name and timestamp
238.095	// Sampling rate
3.000	// Data capture period



Sample #	GRF_Y	left_ank_X_pos	left_ank_Y_pos	left_ank_Z_pos	right_ank_X_pos	right_ank_Y_pos	right_ank_Z_pos	left_knee_X_pos	left_knee_Y_pos	left_knee_Z_pos	right_knee_X_pos	right_knee_Y_pos	right_knee_Z_pos	left_hip_X_pos	left_hip_Y_pos	left_hip_Z_pos	right_hip_X_pos	right_hip_Y_pos	right_hip_Z_pos	Height	Mass	
106	999.644908	0.106803	0.097827	-0.490133	0.115068	0.095072	-0.149781	0.127725	0.504891	-0.459546	0.123330	0.508233	-0.197702	0.150220	0.866814	-0.455331	0.160970	0.867922	-0.227069	1.810000	102.075672	
107	1000.800437	0.105892	0.097673	-0.489902	0.114511	0.095280	-0.149628	0.127680	0.504775	-0.460436	0.122904	0.508437	-0.197568	0.150344	0.866663	-0.454583	0.160728	0.868158	-0.226307	1.810000	102.075672	
108	999.898108	0.105740	0.097210	-0.490004	0.114259	0.095243	-0.149356	0.127966	0.504314	-0.460888	0.122757	0.508414	-0.197159	0.150266	0.866202	-0.453706	0.160703	0.868159	-0.225434	1.810000	102.075672	
109	999.855889	0.106194	0.096422	-0.490357	0.114459	0.095079	-0.149038	0.128367	0.503519	-0.461109	0.123030	0.508284	-0.196535	0.150085	0.865419	-0.452833	0.161003	0.868043	-0.224590	1.810000	102.075672	
110	999.856341	0.106748	0.095296	-0.490865	0.115183	0.095063	-0.148765	0.128574	0.502412	-0.461633	0.123812	0.508318	-0.195813	0.149898	0.864303	-0.452038	0.161716	0.868085	-0.223860	1.810000	102.075672	
111	996.839932	0.107115	0.094248	-0.491402	0.116083	0.095223	-0.148632	0.128613	0.501395	-0.462348	0.124810	0.508528	-0.195227	0.149779	0.863259	-0.451485	0.162640	0.868294	-0.223386	1.810000	102.075672	
112	999.226283	0.107249	0.094144	-0.491775	0.116359	0.095320	-0.148733	0.128872	0.501264	-0.462446	0.125318	0.508637	-0.195170	0.149774	0.863138	-0.451431	0.163261	0.868388	-0.223373	1.810000	102.075672	
113	1001.108567	0.107150	0.095360	-0.491828	0.115608	0.095225	-0.149110	0.129546	0.502362	-0.461511	0.124962	0.508497	-0.195853	0.149959	0.864306	-0.451967	0.163267	0.868223	-0.223875	1.810000	102.075672	
114	999.228642	0.106911	0.096694	-0.491549	0.114720	0.095167	-0.149706	0.130187	0.503591	-0.460451	0.124422	0.508377	-0.196928	0.150492	0.865583	-0.452649	0.163005	0.868109	-0.224489	1.810000	102.075672	
115	999.900758	0.106647	0.096780	-0.490936	0.114710	0.095395	-0.150471	0.130267	0.503694	-0.460332	0.124490	0.508575	-0.197986	0.151487	0.865644	-0.453019	0.162913	0.868381	-0.224805	1.810000	102.075672	
116	999.676941	0.106426	0.095758	-0.490306	0.115360	0.095699	-0.151331	0.129690	0.502800	-0.461188	0.125005	0.508909	-0.198638	0.152428	0.864649	-0.453458	0.163097	0.868767	-0.225227	1.810000	102.075672	
117	1000.074985	0.106282	0.094625	-0.490185	0.115754	0.095613	-0.152207	0.128603	0.501825	-0.462520	0.125268	0.508922	-0.198548	0.152447	0.863603	-0.454808	0.163466	0.868656	-0.226613	1.810000	102.075672	
118	1001.213835	0.106213	0.094043	-0.490686	0.115457	0.095105	-0.152877	0.127356	0.501361	-0.463825	0.124994	0.508559	-0.197823	0.151330	0.863148	-0.457013	0.163900	0.867970	-0.228898	1.810000	102.075672	
119	999.930814	0.106161	0.094144	-0.491258	0.114794	0.094818	-0.152878	0.126637	0.501499	-0.464481	0.124534	0.508350	-0.197183	0.149887	0.863350	-0.458593	0.164224	0.867469	-0.230564	1.810000	102.075672	
120	1001.333729	0.106089	0.094899	-0.491447	0.114122	0.095233	-0.151920	0.126952	0.502191	-0.464042	0.124223	0.508654	-0.197227	0.148863	0.864130	-0.458428	0.164313	0.867742	-0.230458	1.810000	102.075672	
121	1001.151482	0.106090	0.095767	-0.491421	0.113623	0.095852	-0.150527	0.127777	0.502956	-0.463120	0.124093	0.509051	-0.197711	0.148265	0.864980	-0.457658	0.164285	0.868238	-0.229724	1.810000	102.075672	
122	1000.880643	0.106295	0.096081	-0.491478	0.113416	0.095917	-0.149439	0.128310	0.503216	-0.462648	0.124081	0.508927	-0.198153	0.147887	0.865302	-0.457977	0.164314	0.868119	-0.230070	1.810000	102.075672	
123	1001.499497	0.106685	0.095824	-0.491670	0.113454	0.095342	-0.148937	0.128357	0.502974	-0.462806	0.124099	0.508269	-0.198329	0.147546	0.865094	-0.459269	0.164392	0.867350	-0.231386	1.810000	102.075672	
124	1001.352775	0.107109	0.095529	-0.491863	0.113551	0.094616	-0.148913	0.128228	0.502717	-0.463116	0.124036	0.507566	-0.198232	0.147078	0.864857	-0.459906	0.164352	0.866574	-0.232048	1.810000	102.075672	
125	1000.964938	0.107357	0.095441	-0.492013	0.113547	0.094095	-0.149134	0.128129	0.502647	-0.463288	0.123899	0.507090	-0.198197	0.146524	0.864800	-0.458993	0.164150	0.866185	-0.231158	1.810000	102.075672	
126	1002.477340	0.107070	0.095105	-0.492370	0.113363	0.093773	-0.149111	0.127983	0.502295	-0.463504	0.123984	0.506610	-0.199350	0.146388	0.864422	-0.457449	0.164034	0.865964	-0.229618	1.810000	102.075672	
127	1001.565458	0.105987	0.094117	-0.493148	0.112973	0.093627	-0.148474	0.127701	0.501241	-0.463964	0.124548	0.505936	-0.202541	0.147132	0.863285	-0.456326	0.164241	0.865669	-0.228465	1.810000	102.075672	
128	1000.926155	0.104751	0.093137	-0.493890	0.112681	0.093719	-0.147825	0.127449	0.500185	-0.464384	0.125289	0.505479	-0.205776	0.148408	0.862122	-0.455785	0.164615	0.865508	-0.227870	1.810000	102.075672	
129	1000.354808	0.104381	0.093261	-0.493853	0.112910	0.094033	-0.148084	0.127499	0.500280	-0.464249	0.125654	0.505811	-0.205872	0.149523	0.862152	-0.455594	0.164831	0.865878	-0.227619	1.810000	102.075672	
130	1000.380348	0.105103	0.094630	-0.493012	0.113642	0.094530	-0.149251	0.127896	0.501668	-0.463437	0.125522	0.506931	-0.202510	0.150204	0.863539	-0.455504	0.164813	0.866776	-0.227477	1.810000	102.075672	
131	999.851581	0.106177	0.096222	-0.492231	0.114325	0.095120	-0.150268	0.128411	0.503266	-0.462314	0.125294	0.508140	-0.198878	0.150685	0.865158	-0.455248	0.164785	0.867716	-0.227180	1.810000	102.075672	
132	1000.487220	0.106937	0.097142	-0.492167	0.114527	0.095549	-0.150326	0.128832	0.504135	-0.461286	0.125258	0.508763	-0.197447	0.151100	0.866037	-0.454801	0.164904	0.868246	-0.226710	1.810000	102.075672	
133	1000.905559	0.107177	0.097179	-0.492557	0.114358	0.095547	-0.149800	0.129072	0.504103	-0.460786	0.125226	0.508689	-0.197433	0.151102	0.866032	-0.454995	0.165025	0.868137	-0.226911	1.810000	102.075672	
134	1000.524288	0.106821	0.096305	-0.492948	0.114040	0.094912	-0.149300	0.129077	0.503209	-0.461227	0.124936	0.507973	-0.197441	0.150284	0.865205	-0.456726	0.164958	0.867247	-0.228691	1.810000	102.075672	
135	998.026128	0.106109	0.094921	-0.493071	0.113684	0.093822	-0.149094	0.128878	0.501898	-0.462661	0.124464	0.506885	-0.197235	0.148814	0.863981	-0.459434	0.164773	0.865853	-0.231484	1.810000	102.075672	
136	999.951908	0.105484	0.093722	-0.492797	0.113328	0.092700	-0.149216	0.128559	0.500861	-0.464872	0.124102	0.505788	-0.197326	0.147228	0.863011	-0.461614	0.164710	0.864506	-0.233769	1.810000	102.075672	
137	999.426224	0.105256	0.093201	-0.492198	0.113085	0.092034	-0.149671	0.128236	0.500536	-0.467200	0.124072	0.505112	-0.197895	0.146164	0.862703	-0.462243	0.164912	0.863789	-0.234490	1.810000	102.075672	
138	1001.644099	0.105497	0.093457	-0.491661	0.113206	0.092412	-0.150440	0.128053	0.500911	-0.468263	0.124481	0.505484	-0.198547	0.146420	0.863022	-0.461190	0.165350	0.864324	-0.233460	1.810000	102.075672	
139	998.371639	0.106213	0.094433	-0.491505	0.113863	0.094181	-0.151439	0.128123	0.501853	-0.467020	0.125344	0.507308	-0.198876	0.148484	0.863828	-0.458596	0.165940	0.866460	-0.230779	1.810000	102.075672	
140	1001.579606	0.107154	0.095565	-0.491606	0.114703	0.096332	-0.152147	0.128400	0.502851	-0.464436	0.126226	0.509569	-0.198661	0.151072	0.864679	-0.455587	0.166407	0.869015	-0.227638	1.810000	102.075672	
141	1000.981698	0.107983	0.096127	-0.491705	0.115213	0.097448	-0.151901	0.128786	0.503272	-0.462095	0.126555	0.510777	-0.197762	0.152367	0.865050	-0.453588	0.166428	0.870350	-0.225555	1.810000	102.075672	
142	999.930092	0.108404	0.095918	-0.491679	0.115250	0.097095	-0.150771	0.129080	0.502978	-0.460833	0.126245	0.510433	-0.196619	0.151838	0.864829	-0.453278	0.165991	0.869956	-0.225245	1.810000	102.075672	
143	1001.379672	0.108157	0.095270	-0.491536	0.115028	0.095772	-0.149536	0.128990	0.502325	-0.460771	0.125674	0.509020	-0.196224	0.150186	0.864298	-0.454629	0.165386	0.868398	-0.226657	1.810000	102.075672	
144	1001.677788	0.107228	0.094547	-0.491343	0.114784	0.094062	-0.148803	0.128476	0.501664	-0.461741	0.125156	0.507131	-0.197083	0.148166	0.863747	-0.457304	0.164832	0.866347	-0.229420	1.810000	102.075672	
145	1001.214473	0.106252	0.094110	-0.491321	0.114776	0.092659	-0.148650	0.128173	0.501276	-0.462882	0.124798	0.505567	-0.198383	0.146560	0.863445	-0.460214	0.164334	0.864643	-0.232395	1.810000	102.075672	
146	999.368673	0.105887	0.094253	-0.491656	0.115200	0.092185	-0.149030	0.128708	0.501386	-0.463330	0.124664	0.505063	-0.199171	0.146059	0.863614	-0.462198	0.163886	0.864059	-0.234373	1.810000	102.075672	
147	1000.664027	0.106079	0.094800	-0.492114	0.115707	0.092594	-0.149683	0.129657	0.501843	-0.463097	0.124752	0.505552	-0.199251	0.146575	0.864093	-0.462513	0.163666	0.864564	-0.234633	1.810000	102.075672	
148	1001.970465	0.106419	0.095344	-0.492268	0.115684	0.093502	-0.150284	0.130089	0.502320	-0.462629	0.125033	0.506562	-0.198837	0.147625	0.864535	-0.460649	0.163942	0.865719	-0.232719	1.810000	102.075672	
149	999.475786	0.106726	0.095647	-0.491989	0.115092	0.094532	-0.150595	0.129780	0.502635	-0.462171	0.125428	0.507676	-0.198159	0.148766	0.864748	-0.457126	0.164634	0.867060	-0.229174	1.810000	102.075672	
150	1001.104770	0.107140	0.095721	-0.491578	0.114689	0.095304	-0.150568	0.129494	0.502759	-0.461661	0.125788	0.508514	-0.197488	0.149619	0.864762	-0.453886	0.165183	0.868091	-0.225924	1.810000	102.075672	
151	999.711588	0.107732	0.095632	-0.491327	0.115036	0.095523	-0.150252	0.129811	0.502667	-0.461061	0.125978	0.508755	-0.197076	0.149918	0.864653	-0.452501	0.165163	0.868431	-0.224522	1.810000	102.075672	
152	999.702388	0.108222	0.095591	-0.491272	0.115635	0.095297	-0.149722	0.130266	0.502593	-0.460610	0.125955	0.508501	-0.196889	0.149849	0.864620	-0.452602	0.164814	0.868193	-0.224602	1.810000	102.075672	
153	1002.437555	0.108271	0.095830	-0.491376	0.115778	0.094837	-0.149158	0.130185	0.502827	-0.460589	0.125719	0.507984	-0.196885	0.149710	0.864873	-0.453337	0.164540	0.867623	-0.225318	1.810000	102.075672	
154	1002.346005	0.107971	0.096280	-0.491525	0.115494	0.094491	-0.148923	0.129730	0.503310	-0.461035	0.125528	0.507588	-0.197073	0.149816	0.865329	-0.453942	0.164603	0.867168	-0.225911	1.810000	102.075672	
155	1001.491808	0.107736	0.096658	-0.491565	0.115339	0.094720	-0.149435	0.129675	0.503727	-0.461779	0.125818	0.507816	-0.197478	0.150487	0.865685	-0.453727	0.165164	0.867416	-0.225689	1.810000	102.075672	
156	1003.583307	0.107788	0.096799	-0.491422	0.115603	0.095627	-0.150709	0.130294	0.503900	-0.462578	0.126683	0.508785	-0.198049	0.151755	0.865771	-0.452573	0.166147	0.868503	-0.224530	1.810000	102.075672	
157	1003.628738	0.107952	0.096779	-0.491216	0.115987	0.096587	-0.151836	0.130787	0.503919	-0.463116	0.127490	0.509816	-0.198482	0.153062	0.865694	-0.451523	0.166999	0.869637	-0.223466	1.810000	102.075672	
158	1007.932494	0.108015	0.096684	-0.491129	0.116159	0.096971	-0.151898	0.130407	0.503860	-0.463107	0.127637	0.510210	-0.198485	0.153824	0.865565	-0.451582	0.167223	0.870020	-0.223495	1.810000	102.075672	
159	1008.399887	0.107907	0.096469	-0.491288	0.116125	0.096654	-0.151157	0.129559	0.503632	-0.462519	0.127321	0.509841	-0.198265	0.153750	0.865334	-0.452614	0.167041	0.869547	-0.224517	1.810000	102.075672	
160	1007.790273	0.107619	0.096042	-0.491770	0.116016	0.095714	-0.150331	0.129072	0.503091	-0.461425	0.127035	0.508816	-0.198215	0.152682	0.864892	-0.454053	0.166938	0.868386	-0.226013	1.810000	102.075672	
161	1011.418032	0.107197	0.095458	-0.492380	0.115886	0.094439	-0.149779	0.129266	0.502330	-0.460222	0.126964	0.507460	-0.198345	0.150921	0.864298	-0.455538	0.167046	0.866894	-0.227614	1.810000	102.075672	
162	1012.061425	0.106749	0.094911	-0.492634	0.115704	0.093343	-0.149493	0.129899	0.501671	-0.459679	0.126961	0.506336	-0.198256	0.149267	0.863788	-0.456932	0.167107	0.865629	-0.229118	1.810000	102.075672	
163	1009.224307	0.106398	0.094568	-0.492270	0.115482	0.092839	-0.149444	0.130689	0.501340	-0.460220	0.126945	0.505881	-0.197747	0.148352	0.863548	-0.458024	0.166924	0.865047	-0.230259	1.810000	102.075672	
164	1008.832930	0.106316	0.094494	-0.491702	0.115360	0.092990	-0.149587	0.131312	0.501334	-0.461149	0.127090	0.506099	-0.197257	0.148221	0.863573	-0.458335	0.166541	0.865251	-0.230557	1.810000	102.075672	
165	1011.657943	0.106657	0.094707	-0.491382	0.115484	0.093771	-0.149883	0.131473	0.501612	-0.461666	0.127579	0.506897	-0.197259	0.148774	0.863819	-0.457423	0.166046	0.866245	-0.229577	1.810000	102.075672	
166	1012.376492	0.107228	0.095075	-0.491316	0.115738	0.094937	-0.150223	0.131252	0.502040	-0.461765	0.128262	0.508052	-0.197568	0.149532	0.864173	-0.455684	0.165535	0.867712	-0.227759	1.810000	102.075672	
167	1012.021852	0.107640	0.095388	-0.491268	0.115858	0.096119	-0.150441	0.130946	0.502414	-0.461895	0.128803	0.509243	-0.197668	0.149810	0.864482	-0.453996	0.165111	0.869149	-0.226037	1.810000	102.075672	
168	1011.336721	0.107710	0.095549	-0.491143	0.115755	0.096983	-0.150462	0.130864	0.502617	-0.462211	0.129108	0.510124	-0.197438	0.149417	0.864669	-0.452943	0.164901	0.870144	-0.225013	1.810000	102.075672	
169	1011.553818	0.107571	0.095639	-0.491100	0.115613	0.097244	-0.150380	0.131330	0.502683	-0.462359	0.129472	0.510369	-0.197322	0.148943	0.864769	-0.452631	0.165071	0.870419	-0.224754	1.810000	102.075672	
170	1011.637098	0.107365	0.095724	-0.491268	0.115598	0.096736	-0.150283	0.132497	0.502646	-0.462027	0.130126	0.509786	-0.197670	0.148902	0.864808	-0.453036	0.165666	0.869835	-0.225191	1.810000	102.075672	
171	1010.924804	0.107125	0.095712	-0.491525	0.115657	0.095823	-0.150145	0.133676	0.502480	-0.461400	0.130850	0.508778	-0.198161	0.149121	0.864714	-0.453691	0.166142	0.868838	-0.225846	1.810000	102.075672	
172	1011.939895	0.106852	0.095462	-0.491692	0.115674	0.095015	-0.149909	0.133981	0.502139	-0.460807	0.131309	0.507907	-0.198307	0.149241	0.864400	-0.454029	0.165826	0.868031	-0.226143	1.810000	102.075672	
173	1009.566681	0.106548	0.095032	-0.491704	0.115511	0.094616	-0.149675	0.133387	0.501708	-0.460552	0.131518	0.507491	-0.198089	0.149155	0.863950	-0.453957	0.164843	0.867721	-0.226011	1.810000	102.075672	
174	1009.039203	0.106209	0.094655	-0.491618	0.115010	0.094763	-0.149672	0.132604	0.501389	-0.460879	0.131785	0.507634	-0.197880	0.148972	0.863595	-0.453779	0.163983	0.867967	-0.225796	1.810000	102.075672	
175	1007.933768	0.105882	0.094421	-0.491539	0.114217	0.095370	-0.149950	0.132181	0.501237	-0.461784	0.132307	0.508212	-0.197948	0.148733	0.863417	-0.453852	0.163803	0.868605	-0.225887	1.810000	102.075672	
176	1008.963280	0.105739	0.094066	-0.491581	0.113655	0.095827	-0.150217	0.132231	0.500937	-0.462779	0.133005	0.508600	-0.198301	0.148306	0.863133	-0.454623	0.164261	0.868975	-0.226736	1.810000	102.075672	
177	1011.481760	0.105924	0.093356	-0.491815	0.113824	0.095568	-0.150248	0.132794	0.500224	-0.463389	0.133780	0.508246	-0.198883	0.147586	0.862499	-0.456382	0.165187	0.868502	-0.228627	1.810000	102.075672	
178	1011.395131	0.106255	0.092728	-0.492026	0.114496	0.095035	-0.150185	0.133840	0.499540	-0.463480	0.134703	0.507623	-0.199491	0.146841	0.861913	-0.458172	0.166079	0.867772	-0.230544	1.810000	102.075672	
179	1017.671969	0.106411	0.092895	-0.491891	0.115132	0.095100	-0.150309	0.135319	0.499596	-0.462997	0.135914	0.507628	-0.199850	0.146495	0.862041	-0.458515	0.166305	0.867859	-0.230932	1.810000	102.075672	
180	1022.763737	0.106259	0.093968	-0.491417	0.115518	0.095955	-0.150635	0.137131	0.500488	-0.462016	0.137429	0.508454	-0.199903	0.146580	0.862977	-0.457140	0.165759	0.868976	-0.229510	1.810000	102.075672	
181	1027.566428	0.105934	0.095292	-0.490917	0.115844	0.096959	-0.150861	0.139069	0.501589	-0.460916	0.139108	0.509424	-0.199846	0.146649	0.864110	-0.455256	0.164980	0.870282	-0.227558	1.810000	102.075672	
182	1035.808192	0.105602	0.096282	-0.490587	0.116251	0.097591	-0.150776	0.140902	0.502357	-0.460101	0.140789	0.509972	-0.199873	0.146419	0.864908	-0.453926	0.164377	0.871091	-0.226194	1.810000	102.075672	
183	1040.669901	0.105426	0.096794	-0.490487	0.116621	0.097949	-0.150521	0.142391	0.502701	-0.459708	0.142270	0.510190	-0.200206	0.146277	0.865270	-0.453378	0.163769	0.871504	-0.225613	1.810000	102.075672	
184	1040.786192	0.105546	0.096805	-0.490660	0.116796	0.098263	-0.150294	0.143325	0.502631	-0.459782	0.143376	0.510309	-0.201062	0.146701	0.865208	-0.453620	0.162878	0.871785	-0.225778	1.810000	102.075672	
185	1046.852907	0.105887	0.096572	-0.490959	0.116795	0.098615	-0.150180	0.143902	0.502377	-0.460090	0.144279	0.510442	-0.202229	0.147472	0.864957	-0.454242	0.161808	0.872063	-0.226292	1.810000	102.075672	
186	1044.343265	0.106235	0.096537	-0.491125	0.116757	0.098988	-0.150206	0.144586	0.502305	-0.460201	0.145375	0.510621	-0.203195	0.147918	0.864891	-0.454557	0.160917	0.872380	-0.226530	1.810000	102.075672	
187	1040.253902	0.106392	0.096846	-0.491071	0.116756	0.099254	-0.150356	0.145609	0.502519	-0.459987	0.146858	0.510756	-0.203574	0.147591	0.865114	-0.454315	0.160380	0.872637	-0.226272	1.810000	102.075672	
188	1037.683360	0.106207	0.097109	-0.491006	0.116751	0.099112	-0.150495	0.146776	0.502647	-0.459894	0.148550	0.510536	-0.203288	0.146465	0.865245	-0.454044	0.160032	0.872484	-0.226044	1.810000	102.075672	
189	1031.421890	0.105614	0.096974	-0.491122	0.116693	0.098354	-0.150426	0.147912	0.502358	-0.460325	0.150266	0.509724	-0.202461	0.144622	0.864937	-0.454248	0.159702	0.871659	-0.226334	1.810000	102.075672	
190	1023.281801	0.104997	0.096594	-0.491401	0.116615	0.097343	-0.150072	0.149205	0.501803	-0.460980	0.151921	0.508622	-0.201695	0.142486	0.864333	-0.454838	0.159351	0.870504	-0.227031	1.810000	102.075672	
191	1012.947819	0.104875	0.096282	-0.491740	0.116581	0.096603	-0.149530	0.150948	0.501288	-0.461381	0.153460	0.507706	-0.201583	0.140589	0.863738	-0.455522	0.158981	0.869559	-0.227816	1.810000	102.075672	
192	997.072735	0.105350	0.096279	-0.491973	0.116554	0.096471	-0.149142	0.153103	0.501072	-0.461375	0.155033	0.507318	-0.202112	0.139279	0.863413	-0.455969	0.158444	0.869198	-0.228323	1.810000	102.075672	
193	977.376842	0.106123	0.096763	-0.491949	0.116403	0.097122	-0.149344	0.155341	0.501350	-0.460935	0.156981	0.507673	-0.202868	0.138729	0.863578	-0.455807	0.157449	0.869636	-0.228140	1.810000	102.075672	
194	952.914644	0.106847	0.097751	-0.491672	0.116096	0.098512	-0.150206	0.157495	0.502121	-0.460066	0.159461	0.508783	-0.203523	0.138874	0.864251	-0.454904	0.155868	0.870841	-0.227125	1.810000	102.075672	
195	922.186445	0.107149	0.098814	-0.491385	0.115900	0.099975	-0.151143	0.159741	0.502895	-0.459305	0.162073	0.510072	-0.203575	0.139029	0.864906	-0.453767	0.154022	0.872141	-0.225859	1.810000	102.075672	
196	892.055034	0.106722	0.099492	-0.491385	0.116091	0.100777	-0.151692	0.162267	0.503163	-0.459224	0.164384	0.510877	-0.202417	0.138455	0.864972	-0.452983	0.152221	0.872813	-0.225010	1.810000	102.075672	
197	858.838649	0.105947	0.099540	-0.491869	0.116475	0.100812	-0.151976	0.164899	0.502745	-0.459903	0.166575	0.510935	-0.200702	0.136799	0.864233	-0.452958	0.150051	0.872589	-0.224975	1.810000	102.075672	
198	823.434994	0.105575	0.098788	-0.492791	0.116633	0.100310	-0.152316	0.167254	0.501630	-0.461338	0.169146	0.510236	-0.199833	0.133917	0.862665	-0.453987	0.146749	0.871442	-0.226000	1.810000	102.075672	
199	780.964216	0.105898	0.097513	-0.493805	0.116458	0.099702	-0.152726	0.169359	0.500143	-0.463199	0.172493	0.509145	-0.200260	0.130160	0.860587	-0.455773	0.142544	0.869703	-0.227774	1.810000	102.075672	
200	731.473919	0.106564	0.096671	-0.494375	0.116279	0.099684	-0.152847	0.171846	0.499058	-0.464419	0.176873	0.508438	-0.200977	0.126564	0.858793	-0.457199	0.139043	0.868198	-0.229217	1.810000	102.075672	
201	672.235550	0.107228	0.096975	-0.494101	0.116381	0.100733	-0.152516	0.175165	0.498928	-0.464253	0.182240	0.508644	-0.200983	0.124030	0.857885	-0.457402	0.137451	0.867583	-0.229487	1.810000	102.075672	
202	612.634368	0.107766	0.097877	-0.493281	0.116691	0.102350	-0.152184	0.178794	0.499317	-0.463718	0.187350	0.509512	-0.200102	0.122689	0.857529	-0.456812	0.136921	0.867673	-0.228964	1.810000	102.075672	
203	547.728479	0.108095	0.098528	-0.492533	0.117039	0.103786	-0.152225	0.182022	0.499528	-0.463998	0.190772	0.510584	-0.198586	0.122441	0.857160	-0.456166	0.136130	0.868055	-0.228321	1.810000	102.075672	
204	486.700005	0.108236	0.098322	-0.492056	0.117391	0.104581	-0.152475	0.184434	0.499057	-0.465773	0.192615	0.511331	-0.196840	0.122668	0.856266	-0.455873	0.134426	0.868124	-0.227969	1.810000	102.075672	
205	421.901360	0.108327	0.096847	-0.491586	0.117837	0.104500	-0.152491	0.185776	0.497578	-0.469531	0.194111	0.511220	-0.195243	0.122368	0.854384	-0.456102	0.131662	0.867133	-0.228129	1.810000	102.075672	
206	355.243517	0.108435	0.094221	-0.491004	0.118372	0.103728	-0.152064	0.186186	0.495167	-0.474992	0.196338	0.510195	-0.194188	0.120962	0.851440	-0.456911	0.128019	0.864854	-0.228897	1.810000	102.075672	
207	286.373146	0.108426	0.091543	-0.490709	0.118807	0.103297	-0.151486	0.186607	0.492605	-0.480250	0.199995	0.509080	-0.194126	0.118751	0.848159	-0.458152	0.124321	0.862113	-0.230129	1.810000	102.075672	
208	223.298789	0.108193	0.089795	-0.491120	0.119031	0.104160	-0.151149	0.187950	0.490623	-0.483582	0.205510	0.508686	-0.195168	0.116118	0.845275	-0.459641	0.121333	0.859741	-0.231641	1.810000	102.075672	
209	169.765670	0.108105	0.089116	-0.492235	0.119506	0.105887	-0.151126	0.190399	0.489432	-0.485055	0.211907	0.508975	-0.196325	0.113286	0.842976	-0.461146	0.118956	0.857770	-0.233178	1.810000	102.075672	
210	119.123872	0.108702	0.089377	-0.493949	0.120864	0.107464	-0.151056	0.193883	0.489056	-0.485199	0.217721	0.509469	-0.196673	0.110417	0.841230	-0.462420	0.116761	0.855929	-0.234464	1.810000	102.075672	
211	78.493416	0.110156	0.090510	-0.495956	0.123068	0.108438	-0.150414	0.198564	0.489405	-0.483927	0.222376	0.509798	-0.196432	0.107690	0.839883	-0.463465	0.114574	0.854049	-0.235491	1.810000	102.075672	
212	41.874267	0.112267	0.092499	-0.497558	0.125412	0.109034	-0.148834	0.204762	0.490302	-0.481053	0.226180	0.509841	-0.196444	0.105304	0.838651	-0.464544	0.112497	0.852076	-0.236535	1.810000	102.075672	
213	13.269018	0.114823	0.095315	-0.498086	0.127359	0.109477	-0.146354	0.212507	0.491677	-0.477108	0.229447	0.509579	-0.197020	0.103310	0.837307	-0.465805	0.110604	0.849980	-0.237756	1.810000	102.075672	
214	-0.105542	0.117596	0.098900	-0.497683	0.128947	0.109784	-0.143995	0.221037	0.493576	-0.472876	0.232423	0.509130	-0.197696	0.101311	0.835837	-0.466999	0.108850	0.847784	-0.238918	1.810000	102.075672	
215	1.118141	0.120330	0.103140	-0.496928	0.130330	0.109909	-0.142814	0.229521	0.495977	-0.468563	0.235315	0.508650	-0.198045	0.098900	0.834280	-0.467804	0.107152	0.845538	-0.239712	1.810000	102.075672	
216	5.858603	0.122789	0.107486	-0.496150	0.131765	0.109986	-0.142590	0.237171	0.498615	-0.464751	0.238014	0.508383	-0.197902	0.096430	0.832821	-0.467949	0.105291	0.843466	-0.239848	1.810000	102.075672	
217	8.580135	0.124770	0.111104	-0.495364	0.133582	0.110262	-0.142390	0.243226	0.500928	-0.462370	0.240228	0.508620	-0.197199	0.094688	0.831722	-0.467196	0.102973	0.841883	-0.239058	1.810000	102.075672	
218	4.917035	0.126163	0.113617	-0.494578	0.135944	0.110633	-0.141622	0.247560	0.502542	-0.461634	0.241754	0.509252	-0.196125	0.093906	0.831000	-0.465777	0.100192	0.840762	-0.237563	1.810000	102.075672	
219	1.360394	0.127013	0.115428	-0.493859	0.138757	0.110441	-0.140239	0.250915	0.503625	-0.461817	0.242538	0.509524	-0.195280	0.093431	0.830278	-0.464661	0.097393	0.839524	-0.236365	1.810000	102.075672	
220	2.822679	0.127390	0.116936	-0.493207	0.141877	0.109134	-0.138292	0.253945	0.504383	-0.462372	0.242590	0.508759	-0.195111	0.092644	0.829172	-0.464646	0.094951	0.837639	-0.236292	1.810000	102.075672	
221	5.666895	0.127385	0.118107	-0.492469	0.145030	0.106824	-0.136092	0.256845	0.504706	-0.463082	0.242118	0.506992	-0.195318	0.091449	0.827429	-0.465421	0.092728	0.835014	-0.237032	1.810000	102.075672	
222	5.485309	0.127083	0.118779	-0.491542	0.147883	0.103796	-0.134027	0.259669	0.504406	-0.463667	0.241384	0.504489	-0.195429	0.089925	0.824860	-0.466362	0.090456	0.831702	-0.237949	1.810000	102.075672	
223	4.347047	0.126475	0.118679	-0.490695	0.149924	0.100504	-0.132471	0.262038	0.503352	-0.464039	0.240699	0.501580	-0.195457	0.088428	0.821726	-0.467062	0.088310	0.828029	-0.238633	1.810000	102.075672	
224	2.862972	0.125479	0.117413	-0.490368	0.150484	0.097550	-0.131749	0.263193	0.501401	-0.464587	0.240418	0.498647	-0.195780	0.087553	0.818662	-0.467304	0.086834	0.824548	-0.238863	1.810000	102.075672	
