Testing	// User ID
7-2-2025	// Evaluation date
KR_Walk_BP3	6-2-2025	12:20:00:160	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
156	-1.209723	0.163207	-1.207539	0.255685	-0.861095	0.529247	-0.887285	0.961187	1.480065	-0.777370	1.656089	
157	-1.208567	0.167705	-1.183238	0.253243	-0.838055	0.528441	-0.890421	0.957831	1.475660	-0.771555	2.874086	
158	-1.164345	0.170188	-1.153101	0.258399	-0.808561	0.534572	-0.885222	0.960291	1.476244	-0.761545	1.141020	
159	-1.123628	0.176438	-1.124841	0.266246	-0.781114	0.543323	-0.866933	0.967459	1.483960	-0.746916	1.796072	
160	-1.103345	0.180082	-1.099936	0.268715	-0.759029	0.549001	-0.849105	0.972261	1.490113	-0.734289	2.883458	
161	-1.080631	0.177691	-1.073788	0.265497	-0.736809	0.550264	-0.838771	0.970696	1.489825	-0.722917	4.246129	
162	-1.037303	0.173552	-1.042954	0.261491	-0.711906	0.553076	-0.828999	0.969599	1.486508	-0.713714	4.687099	
163	-0.997566	0.173440	-1.012670	0.262444	-0.688255	0.561352	-0.814044	0.975389	1.491396	-0.698354	4.826649	
164	-0.981131	0.171604	-0.986739	0.259131	-0.669051	0.565273	-0.803458	0.976586	1.490567	-0.686851	2.395111	
165	-0.954744	0.165158	-0.958956	0.252494	-0.651917	0.569432	-0.793670	0.978299	1.487921	-0.679793	3.684340	
166	-0.921626	0.158767	-0.928773	0.246325	-0.630206	0.571294	-0.775624	0.978892	1.490816	-0.666632	2.971419	
167	-0.886563	0.152779	-0.898677	0.240123	-0.608305	0.572465	-0.758149	0.978445	1.492214	-0.653258	2.939720	
168	-0.847636	0.151215	-0.868675	0.236743	-0.589894	0.578781	-0.746441	0.982209	1.494687	-0.641527	1.673973	
169	-0.817247	0.142664	-0.838893	0.228408	-0.574423	0.581709	-0.736725	0.982934	1.497588	-0.629149	2.401821	
170	-0.769317	0.141776	-0.812494	0.218053	-0.559927	0.580015	-0.722321	0.981234	1.494845	-0.618209	2.404106	
171	-0.726764	0.140377	-0.782807	0.209428	-0.543566	0.580337	-0.710234	0.979785	1.492412	-0.608322	0.425054	
172	-0.689738	0.134379	-0.741693	0.206143	-0.519734	0.588045	-0.705618	0.978930	1.490175	-0.601290	2.320000	
173	-0.650684	0.131534	-0.702107	0.203731	-0.494041	0.593542	-0.695629	0.976561	1.490933	-0.585245	2.878414	
174	-0.619188	0.123017	-0.669615	0.195934	-0.480767	0.595379	-0.680779	0.979203	1.492137	-0.572972	1.578314	
175	-0.579542	0.123557	-0.635565	0.192004	-0.465732	0.599846	-0.671796	0.980373	1.494531	-0.567413	2.901772	
176	-0.539941	0.121683	-0.601571	0.185015	-0.453097	0.601058	-0.672501	0.974161	1.490703	-0.560879	2.928618	
177	-0.503782	0.114677	-0.566512	0.176680	-0.440519	0.600069	-0.664221	0.970618	1.490051	-0.547828	3.020171	
178	-0.463451	0.116622	-0.530681	0.173515	-0.426537	0.602594	-0.655839	0.969667	1.487828	-0.537085	1.776002	
179	-0.423275	0.115980	-0.493791	0.168359	-0.413123	0.602471	-0.645955	0.967353	1.483719	-0.526864	2.330102	
180	-0.382303	0.111947	-0.456551	0.159307	-0.398117	0.597216	-0.625141	0.965739	1.482906	-0.513522	3.051481	
181	-0.344268	0.111556	-0.421903	0.154019	-0.384441	0.594285	-0.605490	0.966414	1.485157	-0.499569	1.716576	
182	-0.305611	0.119589	-0.390175	0.150519	-0.368487	0.591788	-0.586391	0.965755	1.486466	-0.485672	3.517163	
