Frame#,Time,Neck,,,RShoulder,,,RElbow,,,RWrist,,,LShoulder,,,LElbow,,,LWrist,,,midHip,,,RHip,,,RKnee,,,RAnkle,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,RBigToe,,,RSmallToe,,,RHeel,,,r.ASIS_study,,,L.ASIS_study,,,r.PSIS_study,,,L.PSIS_study,,,r_knee_study,,,r_mknee_study,,,r_ankle_study,,,r_mankle_study,,,r_toe_study,,,r_5meta_study,,,r_calc_study,,,L_knee_study,,,L_mknee_study,,,L_ankle_study,,,L_mankle_study,,,L_toe_study,,,L_calc_study,,,L_5meta_study,,,r_shoulder_study,,,L_shoulder_study,,,C7_study,,,r_thigh1_study,,,r_thigh2_study,,,r_thigh3_study,,,L_thigh1_study,,,L_thigh2_study,,,L_thigh3_study,,,r_sh1_study,,,r_sh2_study,,,r_sh3_study,,,L_sh1_study,,,L_sh2_study,,,L_sh3_study,,,RHJC_study,,,LHJC_study,,,r_lelbow_study,,,r_melbow_study,,,r_lwrist_study,,,r_mwrist_study,,,L_lelbow_study,,,L_melbow_study,,,L_lwrist_study,,,L_mwrist_study,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2.25,0.53081,1.1570386,0.35848,0.53942,1.1490286,0.53821,0.28239,1.0356086,0.68485,0.25994,0.8504786,0.60728,0.54421,1.1621886,0.16837,0.33953,1.0549786,0.01855,0.27267,0.8824086,0.1109,0.3156,0.7751986,0.36876,0.32601,0.7777686,0.49041,0.48045,0.4913386,0.53483,0.3492,0.1259686,0.56158,0.31841,0.7764686,0.24193,0.48896,0.4872986,0.21971,0.35915,0.1093186,0.24245,0.50273,0.0730686,0.19166,0.49781,0.0736586,0.19252,0.30804,0.0725586,0.25687,0.49021,0.0846786,0.6156,0.48769,0.0858786,0.61445,0.31761,0.0992786,0.55589,0.4120663,0.8216817,0.5533333,0.3991515,0.8148564,0.1865245,0.1795294,0.9060531,0.4415085,0.1747074,0.9031031,0.2977782,0.4885609,0.5012466,0.6068219,0.5067301,0.4897457,0.4859228,0.3536325,0.1317119,0.6089028,0.3841029,0.1253267,0.5267596,0.4848701,0.0980797,0.6073777,0.4287198,0.1165826,0.647155,0.2870829,0.1109886,0.5437511,0.4819444,0.4878474,0.161123,0.5059351,0.4907959,0.2924464,0.3426636,0.1113008,0.2115323,0.377669,0.1144977,0.2984992,0.4792918,0.0822207,0.2094519,0.2763456,0.094826,0.2827678,0.4255725,0.0885181,0.1662944,0.5661911,1.2291363,0.5417379,0.5536783,1.24394,0.1661196,0.4758712,1.3151826,0.3581994,0.4123181,0.7276583,0.5817497,0.4361801,0.6396438,0.6143471,0.3152305,0.670354,0.6114688,0.4157577,0.7191533,0.1549711,0.4350078,0.6269249,0.1332946,0.3007471,0.6514829,0.130169,0.4592785,0.3829701,0.6154829,0.4463123,0.2680963,0.629253,0.3775854,0.2982995,0.6270805,0.4523179,0.3645951,0.1703865,0.4388835,0.2452511,0.1679674,0.3662541,0.277827,0.1724817,0.271382,0.7645456,0.4787487,0.2634589,0.7606295,0.2574915,0.2944587,1.0644411,0.7409651,0.2386139,1.091185,0.6929391,0.2995332,0.8819412,0.5803374,0.2430142,0.8476908,0.6170683,0.3296595,1.072999,-0.0304282,0.2709265,1.1004629,0.0048879,0.3052335,0.9149973,0.1480924,0.2700274,0.882276,0.1070514
137,2.2666667,0.52422,1.1450586,0.36455,0.53919,1.1384886,0.5413,0.28372,1.0226286,0.69044,0.26621,0.8374386,0.61181,0.531,1.1496786,0.17703,0.35282,1.0395286,0.01263,0.26782,0.8698586,0.11207,0.31726,0.7660086,0.36581,0.32452,0.7697486,0.48763,0.4843,0.4904086,0.53677,0.35025,0.1258986,0.563,0.32294,0.7664786,0.23898,0.49355,0.4857686,0.21691,0.35948,0.1104786,0.24225,0.50219,0.0709286,0.19188,0.49721,0.0716286,0.19289,0.31035,0.0729686,0.25744,0.49039,0.0847486,0.61578,0.48804,0.0858886,0.61462,0.31848,0.0997286,0.5573,0.4136457,0.8116941,0.5501434,0.400804,0.8047468,0.1826917,0.1825418,0.8965997,0.4382967,0.177728,0.8935249,0.294307,0.496374,0.5002296,0.6064463,0.5150559,0.4884065,0.4853006,0.3564503,0.1297903,0.6071858,0.3872056,0.1230493,0.5243248,0.4881132,0.094965,0.605984,0.4317818,0.1127598,0.6460459,0.2895779,0.1093946,0.5410397,0.4920123,0.4884365,0.1550588,0.5154198,0.490946,0.2846792,0.3466565,0.1109517,0.2059221,0.380852,0.1134962,0.2924206,0.483617,0.0809011,0.2047854,0.2797712,0.0943154,0.2771229,0.4300463,0.087108,0.1612165,0.5828999,1.207825,0.5381949,0.5705825,1.2230122,0.1648801,0.4958322,1.2970252,0.3561846,0.4144806,0.7237341,0.5792745,0.4405165,0.636855,0.6127042,0.3190875,0.6638718,0.6099243,0.4177014,0.7159025,0.1519176,0.4403759,0.6251988,0.1294441,0.3065067,0.6458047,0.1272353,0.4662516,0.3808811,0.6152684,0.451443,0.265337,0.6287038,0.3829791,0.2972137,0.6263063,0.4612387,0.3643555,0.163987,0.4452494,0.2442057,0.1621026,0.374233,0.2785242,0.1663407,0.2731149,0.7557667,0.4762024,0.2652046,0.7517852,0.2546002,0.2981961,1.0491068,0.7361837,0.2438949,1.07726,0.6873325,0.3036481,0.866783,0.576968,0.2443108,0.8334811,0.6126284,0.3399174,1.055466,-0.0310005,0.2818267,1.085961,0.0033579,0.307508,0.8999668,0.1466726,0.2702096,0.869243,0.1055108
138,2.2833333,0.52737,1.1369086,0.3633,0.54264,1.1305486,0.5417,0.28085,1.0081086,0.69125,0.26257,0.8363986,0.61156,0.53427,1.1414686,0.1739,0.34482,1.0220486,0.02278,0.26861,0.8560386,0.11287,0.31634,0.7617186,0.36663,0.32325,0.7663286,0.4893,0.48873,0.4905386,0.53886,0.35216,0.1256886,0.56357,0.32327,0.7608886,0.23894,0.49929,0.4864386,0.2154,0.36081,0.1117786,0.24198,0.50259,0.0705686,0.19149,0.49778,0.0713386,0.19244,0.31054,0.0738986,0.25757,0.49139,0.0830886,0.61658,0.48908,0.0843386,0.61536,0.31944,0.0991086,0.55802,0.4123415,0.8069152,0.5505432,0.3998465,0.7998545,0.1829986,0.1827806,0.8914349,0.4389643,0.1780888,0.888242,0.2949369,0.4996835,0.5022478,0.6091548,0.5187347,0.4902092,0.4877708,0.3553232,0.1303905,0.6086147,0.3863031,0.1233271,0.5250797,0.4875078,0.0941789,0.6075422,0.4310934,0.1110721,0.6479886,0.2881503,0.1102749,0.5414953,0.4976818,0.4920143,0.1528339,0.5208126,0.4941886,0.2809915,0.3469306,0.1135522,0.2046427,0.380638,0.1156104,0.2907497,0.4841967,0.0822297,0.2043274,0.2797683,0.0969079,0.2758029,0.4306725,0.0883108,0.1603112,0.5932952,1.1929825,0.537829,0.5803632,1.2079731,0.1672059,0.508573,1.2843096,0.3575918,0.4139011,0.7237469,0.5804116,0.4414696,0.6376233,0.6144705,0.319686,0.6615232,0.6117298,0.4166822,0.7164574,0.152309,0.4421683,0.626948,0.1291402,0.3088605,0.6442076,0.1280976,0.468783,0.3816594,0.6181417,0.4524007,0.2652471,0.6313307,0.3840516,0.2988138,0.628574,0.4658008,0.3670577,0.1616336,0.4475118,0.246144,0.1603772,0.3779293,0.2821039,0.1643626,0.2722535,0.7517151,0.4772328,0.2645258,0.7476686,0.2556087,0.298148,1.037864,0.7357856,0.244923,1.0672475,0.6867258,0.303617,0.8565453,0.5775352,0.2419077,0.8242354,0.6120552,0.3446291,1.0412486,-0.027166,0.2866477,1.0742133,0.0061454,0.3062279,0.8877323,0.1492544,0.2668848,0.8585569,0.1078611
139,2.3,0.52714,1.1325886,0.36458,0.54416,1.1266486,0.54432,0.28271,0.9976286,0.69599,0.26693,0.8354986,0.6144,0.53276,1.1369686,0.17347,0.34655,1.0149486,0.02182,0.26825,0.8500086,0.11542,0.31923,0.7598286,0.36832,0.32695,0.7626586,0.4919,0.49354,0.4882486,0.54102,0.35194,0.1243586,0.5632,0.32517,0.7600386,0.2396,0.50446,0.4847286,0.2148,0.36066,0.1112986,0.24403,0.50338,0.0704286,0.19081,0.49873,0.0711086,0.19174,0.30964,0.0729686,0.25973,0.49237,0.0830886,0.61595,0.49004,0.0842786,0.61474,0.31928,0.0975886,0.5577,0.4144903,0.8050629,0.5518993,0.4022747,0.798141,0.1841649,0.1857017,0.8873507,0.4407295,0.1811349,0.884147,0.2966078,0.5047653,0.5040236,0.6122616,0.5238457,0.4918283,0.4904338,0.3557864,0.1310784,0.6103267,0.3867253,0.1236719,0.5260183,0.488357,0.0937682,0.6089687,0.4319717,0.1096394,0.6499424,0.288193,0.1110315,0.5424734,0.5043724,0.4951168,0.1517491,0.5273839,0.4971645,0.27839,0.3488164,0.1159795,0.2048102,0.3822834,0.1177543,0.290306,0.4865163,0.0832979,0.2049227,0.2815981,0.099439,0.2759068,0.4328594,0.0893705,0.1607437,0.6017467,1.183242,0.5390834,0.5875954,1.1981678,0.1703849,0.5181601,1.2755377,0.3602429,0.4171902,0.7243893,0.5824213,0.4455009,0.6386769,0.6169632,0.3236162,0.6604807,0.6143943,0.418934,0.7173694,0.1531458,0.4463179,0.6287083,0.1295645,0.3138799,0.6438173,0.1301062,0.4728573,0.3823151,0.6213161,0.454941,0.2650077,0.6341662,0.3867816,0.3004978,0.6311889,0.471357,0.3693983,0.1606733,0.4510045,0.2477878,0.1600502,0.3828004,0.2853313,0.163846,0.2753452,0.749618,0.4791617,0.2677547,0.7456614,0.2574406,0.3009092,1.0295803,0.7373482,0.2481814,1.0599985,0.6880061,0.3068743,0.8498773,0.5791461,0.2432942,0.8181731,0.6128295,0.3506545,1.0301973,-0.0236281,0.2927182,1.0649427,0.0082883,0.3072243,0.8784276,0.1517022,0.2661079,0.8507449,0.1097491
140,2.3166667,0.52558,1.1342586,0.36326,0.54424,1.1284586,0.54316,0.28886,0.9996286,0.69593,0.27704,0.8274386,0.61801,0.52991,1.1380386,0.17187,0.35318,1.0145686,0.01871,0.28018,0.8491486,0.1119,0.32574,0.7572886,0.36972,0.33664,0.7606586,0.49304,0.49998,0.4855386,0.54206,0.35302,0.1248986,0.56401,0.32898,0.7570686,0.24109,0.51237,0.4829786,0.21469,0.36062,0.1079786,0.2436,0.50551,0.0699086,0.19046,0.50075,0.0705686,0.19143,0.30914,0.0700586,0.25925,0.49195,0.0815186,0.61581,0.48955,0.0827486,0.61463,0.3207,0.0980786,0.5579,0.4203279,0.8031462,0.5527177,0.4077731,0.7963546,0.1848749,0.1916618,0.8820672,0.4426264,0.1869721,0.8789073,0.2984366,0.5114665,0.502786,0.6144913,0.5301582,0.4903712,0.4922302,0.3570735,0.1298935,0.6110705,0.3876657,0.1220236,0.5259935,0.4893535,0.0911262,0.6093341,0.4331775,0.106155,0.6509159,0.2891153,0.110149,0.5426596,0.5120939,0.4952939,0.1502205,0.5352338,0.4971666,0.2756151,0.3517582,0.115634,0.2042639,0.3852089,0.1170534,0.2892355,0.4898369,0.081786,0.204738,0.284577,0.0990649,0.2753913,0.4359291,0.0877439,0.1604417,0.6088412,1.1765414,0.5393644,0.5925324,1.1910457,0.1727708,0.5250534,1.2684653,0.3620657,0.4242722,0.7227829,0.5840273,0.4525326,0.6372216,0.6188823,0.3308441,0.658003,0.6166423,0.4242017,0.7159659,0.1532979,0.4526139,0.6279403,0.1293352,0.3212593,0.6419882,0.131751,0.4780922,0.3803286,0.6235049,0.4584215,0.2623611,0.6359376,0.3907391,0.2999319,0.6329448,0.477783,0.3689318,0.1592612,0.455425,0.2466673,0.1591003,0.3885287,0.2857585,0.1628571,0.2823159,0.7465814,0.4809029,0.2745002,0.7427112,0.2591213,0.3066396,1.0218633,0.7383571,0.253916,1.0528275,0.6888533,0.3134014,0.8433786,0.5804361,0.2485105,0.8121796,0.6135564,0.3590155,1.0202273,-0.022419,0.3005645,1.0557491,0.0081539,0.3122088,0.8694729,0.1521426,0.2699616,0.8429491,0.1095464
141,2.3333333,0.52307,1.1442186,0.35951,0.54165,1.1419586,0.53994,0.30093,1.0002086,0.69459,0.27388,0.8305786,0.61509,0.52767,1.1444186,0.16757,0.35634,1.0179286,0.01909,0.28571,0.8482686,0.11424,0.33369,0.7591486,0.37033,0.3425,0.7616986,0.49186,0.50651,0.4837886,0.54303,0.35304,0.1230286,0.56425,0.33789,0.7605386,0.24361,0.51916,0.4805286,0.21504,0.36312,0.1093586,0.24392,0.50631,0.0705486,0.19089,0.50166,0.0711186,0.19196,0.31311,0.0727586,0.25975,0.49054,0.0805586,0.61804,0.4881,0.0815886,0.61681,0.32202,0.0982786,0.55735,0.4270416,0.8061566,0.5527691,0.4146781,0.7994949,0.1851075,0.1981606,0.8805017,0.4434748,0.1935599,0.8774271,0.2993133,0.5174415,0.50331,0.6155583,0.5357881,0.4905663,0.4928551,0.3572302,0.1307909,0.6109115,0.3874645,0.1222883,0.5251399,0.4888036,0.0903519,0.6090426,0.4328067,0.1047684,0.651111,0.2890552,0.111261,0.5419524,0.5191047,0.4966213,0.1484792,0.5423929,0.4984453,0.2725873,0.3545962,0.1171618,0.2033687,0.388162,0.1184076,0.2876793,0.4927577,0.0821007,0.2039092,0.2876752,0.1007235,0.2743973,0.4386055,0.0879793,0.1597119,0.6114256,1.1786773,0.538185,0.5932837,1.1915554,0.1730215,0.5265409,1.2684391,0.3616063,0.4325452,0.724006,0.5849458,0.4599723,0.6382207,0.6199148,0.3385506,0.6590883,0.6177839,0.4307979,0.7169655,0.1526808,0.4594099,0.629075,0.1285519,0.3293619,0.6432734,0.1328984,0.4823264,0.3802903,0.6245884,0.4607948,0.2616983,0.6367456,0.3936967,0.3013941,0.6335796,0.4834862,0.3698538,0.1577666,0.4593651,0.2472368,0.1580431,0.3937133,0.2876127,0.161673,0.2906625,0.7476718,0.4816843,0.2829456,0.7438862,0.2600025,0.3131838,1.0191302,0.7379245,0.2602879,1.05068,0.6887298,0.3190524,0.8415839,0.5804055,0.2533937,0.8113182,0.613108,0.3667001,1.0154675,-0.022627,0.3075374,1.0513907,0.0066028,0.3176744,0.8656408,0.1514008,0.2747129,0.8398026,0.1083153
142,2.35,0.51913,1.1600986,0.3599,0.53376,1.1595086,0.54066,0.3033,1.0105686,0.69446,0.276,0.8358186,0.61326,0.52743,1.1588386,0.1679,0.3624,1.0365186,0.01311,0.29927,0.8570186,0.11516,0.34408,0.7648086,0.37323,0.35196,0.7685986,0.49386,0.51432,0.4829586,0.54598,0.35501,0.1243586,0.56485,0.34971,0.7640186,0.24765,0.52415,0.4776686,0.21361,0.36324,0.1066886,0.24367,0.50839,0.0689386,0.18996,0.50357,0.0695686,0.19108,0.31256,0.0707786,0.25853,0.49134,0.0794686,0.61524,0.48856,0.0808086,0.61394,0.3227,0.0994386,0.55856,0.4356689,0.8135472,0.5551517,0.4243409,0.8066693,0.1878982,0.2063466,0.8828039,0.4461309,0.2021788,0.8796904,0.3020702,0.5237553,0.5047246,0.6185201,0.5415294,0.4916242,0.4951949,0.3576487,0.1330596,0.6124238,0.3874162,0.1238496,0.5258806,0.488202,0.0904133,0.6094645,0.4326257,0.1042309,0.6523321,0.2892178,0.1139791,0.5433569,0.5250387,0.4976301,0.149155,0.5485724,0.4992797,0.2720581,0.3573422,0.1186201,0.2038743,0.3912084,0.1196134,0.2874152,0.4958961,0.0822432,0.2046523,0.2907414,0.1022486,0.2745478,0.4413345,0.0880929,0.1605535,0.6104263,1.1888776,0.5388462,0.5918882,1.1993716,0.1749422,0.5241749,1.2751909,0.3622459,0.4431155,0.7274925,0.5881638,0.468959,0.6409644,0.623128,0.3478157,0.6630778,0.6210885,0.4396085,0.7191742,0.1540859,0.4670839,0.6308811,0.1299301,0.3385933,0.647053,0.1363977,0.4867188,0.3813105,0.6273873,0.4634436,0.2621707,0.6391269,0.396786,0.304086,0.6360415,0.4881821,0.3706499,0.1584841,0.4627468,0.2478173,0.1587695,0.3980767,0.2892848,0.1624979,0.301215,0.7524823,0.4845986,0.2941071,0.7485688,0.2631401,0.3194294,1.0221143,0.7391702,0.266437,1.0538179,0.6902081,0.3245923,0.8449985,0.5820582,0.258658,0.8155177,0.6144217,0.3758245,1.0178422,-0.022348,0.3155311,1.0531297,0.0055669,0.3260627,0.8678188,0.1518581,0.2833007,0.8423028,0.1079906
143,2.3666667,0.51224,1.1838886,0.3575,0.52258,1.1847486,0.5409,0.30308,1.0319786,0.68554,0.29339,0.8440186,0.61381,0.52506,1.1807686,0.16299,0.36039,1.0534886,0.01379,0.3175,0.8714786,0.11846,0.35776,0.7676386,0.3738,0.36625,0.7726786,0.49329,0.51878,0.4827686,0.54913,0.35842,0.1259486,0.56523,0.36179,0.7655286,0.24936,0.53014,0.4758586,0.21337,0.36805,0.1067186,0.24286,0.50955,0.0688686,0.18959,0.50446,0.0697086,0.19082,0.3172,0.0728186,0.25585,0.49161,0.0800886,0.6181,0.48878,0.0815286,0.61667,0.32771,0.1000386,0.55781,0.4470345,0.8188597,0.5553508,0.4374527,0.8112715,0.1884359,0.2170432,0.8821559,0.446126,0.2135589,0.8788946,0.3021166,0.5305625,0.5022039,0.6198755,0.5480517,0.4886293,0.4959528,0.3596145,0.1319953,0.6117969,0.3891436,0.1220193,0.5247032,0.4885051,0.0872557,0.608382,0.4332752,0.1006585,0.6518237,0.2914541,0.1133264,0.5425145,0.5319897,0.4941863,0.1475578,0.5559939,0.4956536,0.2695296,0.3616635,0.1161322,0.2016996,0.3960478,0.1168206,0.2844888,0.4997557,0.0785228,0.2028295,0.2957156,0.099992,0.2719845,0.4448257,0.0842399,0.158907,0.6056314,1.2018876,0.5375778,0.5883799,1.2090511,0.1742174,0.5180292,1.2826228,0.3599807,0.4560778,0.7269629,0.5897926,0.479506,0.6398035,0.6247261,0.3589892,0.664105,0.6221545,0.4513096,0.7169195,0.1530339,0.4768128,0.6282437,0.1288545,0.3502837,0.6473732,0.1373458,0.4916511,0.3787907,0.6283746,0.4669394,0.2593578,0.6396762,0.4008599,0.3031699,0.6364238,0.4938443,0.3673106,0.1569605,0.4672918,0.2444298,0.1571366,0.4036443,0.2867916,0.1609117,0.3148946,0.7543685,0.4851432,0.3088436,0.7500313,0.263854,0.3256285,1.0255127,0.7373392,0.2728033,1.0561923,0.6885126,0.3328084,0.8482913,0.5812844,0.2670778,0.8189871,0.613279,0.3852317,1.0212418,-0.0247738,0.3239003,1.054728,0.0022413,0.3381253,0.8706576,0.1505146,0.2963224,0.844427,0.1064387
144,2.3833333,0.50953,1.2114386,0.35227,0.52022,1.2135086,0.53073,0.3148,1.0608286,0.67819,0.30021,0.8637886,0.60863,0.52074,1.2069986,0.16334,0.35623,1.0752786,0.0221,0.33251,0.8914086,0.11942,0.37227,0.7756886,0.37099,0.37991,0.7805486,0.49171,0.52026,0.4824386,0.55589,0.36181,0.1281186,0.56462,0.37718,0.7732286,0.24517,0.53278,0.4745086,0.21127,0.36876,0.1095686,0.2445,0.50945,0.0688786,0.18869,0.5044,0.0695886,0.19002,0.3181,0.0732286,0.25748,0.49338,0.0801886,0.61672,0.49051,0.0814586,0.61522,0.33158,0.1048686,0.55582,0.4596045,0.8291501,0.5524633,0.4519918,0.8208927,0.1858251,0.2286507,0.8880886,0.4427027,0.2259497,0.884704,0.2987112,0.5344413,0.5028647,0.6192494,0.552279,0.4888077,0.4947976,0.36075,0.1341029,0.6088582,0.3905967,0.1233911,0.521474,0.4882632,0.0868541,0.6046872,0.4332052,0.0998002,0.6486392,0.2934043,0.116082,0.5396972,0.5363662,0.4930662,0.1435005,0.5607797,0.4946745,0.2645336,0.3647031,0.1169934,0.1981619,0.399712,0.1176237,0.2799658,0.5022728,0.0781562,0.1992483,0.2995953,0.1014417,0.2681052,0.4470526,0.0838301,0.1558848,0.598009,1.2235269,0.532697,0.5818447,1.2270663,0.1700722,0.5081284,1.2980795,0.3542205,0.4686735,0.7305395,0.5889504,0.4885439,0.6424028,0.6240227,0.3688893,0.6699148,0.6201107,0.4632942,0.7176882,0.1484774,0.4856961,0.6283387,0.1246739,0.3613975,0.6520505,0.1352644,0.4939758,0.379697,0.6271844,0.4685412,0.2601194,0.638027,0.4028448,0.3052838,0.6343892,0.4971076,0.3667469,0.1533523,0.4700067,0.2440981,0.1535736,0.4070936,0.2871732,0.1577001,0.3291232,0.7616264,0.4822062,0.3242633,0.7568958,0.2610374,0.3317884,1.0370924,0.7322346,0.2787048,1.0664087,0.6837481,0.3407019,0.8592546,0.5771686,0.2755233,0.8301955,0.6091112,0.3921343,1.0331,-0.0296206,0.3299581,1.064379,-0.0028088,0.3502962,0.882036,0.1469347,0.309643,0.8541507,0.1034265
145,2.4,0.4999,1.2456086,0.34968,0.51106,1.2469986,0.52754,0.30783,1.0973286,0.67948,0.30382,0.8861186,0.6063,0.51044,1.2420286,0.16152,0.35707,1.1114786,0.01429,0.35413,0.9192786,0.11219,0.38216,0.7883286,0.37073,0.38989,0.7923386,0.48992,0.51783,0.4874886,0.56211,0.36442,0.1287486,0.56605,0.3865,0.7869286,0.24649,0.53222,0.4774486,0.21023,0.37092,0.1105886,0.24427,0.50625,0.0673686,0.18742,0.50115,0.0684686,0.18866,0.31896,0.0771586,0.25835,0.49274,0.0800986,0.62141,0.48981,0.0816086,0.61977,0.33263,0.1028486,0.55811,0.467757,0.8441543,0.5522153,0.4620519,0.8350609,0.1859634,0.235654,0.8991936,0.4416701,0.2337085,0.895621,0.2977251,0.5306424,0.5066366,0.6222891,0.5493876,0.4922093,0.4972971,0.3579132,0.1376854,0.6096049,0.3886679,0.1263823,0.5222731,0.4844456,0.0887421,0.6052828,0.4293011,0.1009166,0.6494618,0.2918431,0.1197269,0.540399,0.5338393,0.4947607,0.1425198,0.5593396,0.496507,0.2630128,0.3625734,0.1199355,0.1978539,0.3988276,0.1206176,0.2787469,0.49917,0.0793531,0.1984974,0.2988418,0.1053077,0.267689,0.4435172,0.0852643,0.155804,0.5827804,1.2529935,0.5300553,0.5676163,1.2530457,0.1680508,0.4902128,1.3206322,0.3506758,0.4755772,0.7373105,0.5916799,0.4910082,0.6481692,0.6268877,0.3725562,0.6799932,0.6207545,0.4701355,0.7218471,0.1462117,0.4886097,0.6316194,0.123018,0.3663828,0.6607835,0.1356644,0.4894856,0.3836541,0.6296722,0.4645633,0.2636787,0.6403414,0.3988495,0.3093368,0.6356227,0.4938155,0.3690143,0.1529551,0.4668291,0.2465816,0.1531067,0.4042208,0.2897822,0.1577804,0.338671,0.7735351,0.4817094,0.3349671,0.7683058,0.260725,0.3303353,1.0577542,0.7303377,0.2769184,1.084981,0.6815549,0.3427014,0.8785132,0.5761728,0.2781543,0.8490989,0.6081885,0.3938839,1.0545923,-0.0342186,0.3303238,1.0822772,-0.0071276,0.3598447,0.9022406,0.1445649,0.3212992,0.8717797,0.1012798
146,2.4166667,0.48447,1.2866986,0.34997,0.49805,1.2920086,0.53317,0.303,1.1411586,0.67776,0.30876,0.9155686,0.60883,0.49427,1.2787786,0.15569,0.36253,1.1512786,0.00821,0.37315,0.9481986,0.11321,0.39104,0.8092286,0.37195,0.39669,0.8147986,0.49054,0.50998,0.4945986,0.56492,0.36427,0.1317786,0.56552,0.39762,0.8056586,0.24843,0.52542,0.4817086,0.20816,0.37228,0.1111386,0.24514,0.51008,0.0669086,0.18723,0.50468,0.0680086,0.1886,0.32175,0.0780886,0.25853,0.49229,0.0801086,0.61916,0.48911,0.0817286,0.61755,0.33529,0.1063286,0.55593,0.4751191,0.8675014,0.5536888,0.4715519,0.8574356,0.1877032,0.2415254,0.9190013,0.4416961,0.2404555,0.9151237,0.2977502,0.5219427,0.5162703,0.626,0.5420224,0.5018464,0.5003887,0.354905,0.1447608,0.6107223,0.3870515,0.1332042,0.5236464,0.4812133,0.0939696,0.6057151,0.4259946,0.1051065,0.6501302,0.2904403,0.1268472,0.5416791,0.526827,0.501775,0.1438636,0.5534546,0.5039802,0.2640639,0.3604238,0.1267561,0.1992637,0.3981924,0.127855,0.2792531,0.4969818,0.0841711,0.1999178,0.2982697,0.1131152,0.2687068,0.4407332,0.0903072,0.1576696,0.5638832,1.2930764,0.5291628,0.5498497,1.2892678,0.1663858,0.4679033,1.353168,0.3481855,0.4802953,0.7505447,0.5963004,0.4901559,0.6600913,0.6311686,0.3732731,0.6974418,0.6224702,0.4751909,0.7323947,0.1452453,0.4886794,0.6408539,0.1230195,0.368946,0.6766679,0.1376176,0.4813214,0.3932009,0.6326286,0.4585748,0.2723562,0.6431971,0.3920796,0.3176045,0.6370681,0.4871945,0.3765459,0.1547315,0.4619639,0.2542177,0.1544588,0.3989168,0.2965233,0.1599727,0.3469903,0.793769,0.482619,0.3445659,0.787943,0.2617481,0.325644,1.0894528,0.7301362,0.2723518,1.1139331,0.680777,0.3433611,0.9078834,0.5775549,0.2795773,0.8776872,0.60948,0.3952333,1.0862308,-0.0386356,0.3301174,1.109623,-0.011052,0.3703172,0.9329167,0.1435407,0.3349216,0.8989692,0.1004646
