Frame#,Time,Neck,,,RShoulder,,,RElbow,,,RWrist,,,LShoulder,,,LElbow,,,LWrist,,,midHip,,,RHip,,,RKnee,,,RAnkle,,,LHip,,,LKnee,,,LAnkle,,,LBigToe,,,LSmallToe,,,LHeel,,,RBigToe,,,RSmallToe,,,RHeel,,,r.ASIS_study,,,L.ASIS_study,,,r.PSIS_study,,,L.PSIS_study,,,r_knee_study,,,r_mknee_study,,,r_ankle_study,,,r_mankle_study,,,r_toe_study,,,r_5meta_study,,,r_calc_study,,,L_knee_study,,,L_mknee_study,,,L_ankle_study,,,L_mankle_study,,,L_toe_study,,,L_calc_study,,,L_5meta_study,,,r_shoulder_study,,,L_shoulder_study,,,C7_study,,,r_thigh1_study,,,r_thigh2_study,,,r_thigh3_study,,,L_thigh1_study,,,L_thigh2_study,,,L_thigh3_study,,,r_sh1_study,,,r_sh2_study,,,r_sh3_study,,,L_sh1_study,,,L_sh2_study,,,L_sh3_study,,,RHJC_study,,,LHJC_study,,,r_lelbow_study,,,r_melbow_study,,,r_lwrist_study,,,r_mwrist_study,,,L_lelbow_study,,,L_melbow_study,,,L_lwrist_study,,,L_mwrist_study,,
,,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53,X54,Y54,Z54,X55,Y55,Z55,X56,Y56,Z56,X57,Y57,Z57,X58,Y58,Z58,X59,Y59,Z59,X60,Y60,Z60,X61,Y61,Z61,X62,Y62,Z62,X63,Y63,Z63
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1.4,0.31889,1.389879,-0.11526,0.34848,1.403399,0.0454,0.62856,1.288419,0.03849,0.53991,1.340009,-0.21199,0.30851,1.373319,-0.27755,0.57131,1.242899,-0.29034,0.6002,1.314609,-0.12268,0.42491,0.848829,-0.11348,0.43759,0.855599,0.00775,0.39241,0.462459,0.09627,0.3795,0.070589,0.19028,0.42228,0.843369,-0.23489,0.36961,0.441289,-0.28889,0.33406,0.062249,-0.36399,0.46591,0.015829,-0.47114,0.46236,0.017879,-0.46815,0.30111,0.028849,-0.34589,0.53698,0.033279,0.25734,0.5316,0.034599,0.25538,0.34045,0.034159,0.18639,0.5173797,0.916555,0.0732303,0.4974789,0.9149599,-0.2958128,0.2674867,0.953275,-0.0313402,0.260928,0.9517013,-0.176189,0.3755588,0.4706678,0.1636025,0.4047011,0.4485376,0.0275835,0.3570256,0.0776789,0.229157,0.402255,0.0626551,0.1461088,0.5179849,0.0330161,0.2404983,0.456694,0.0433129,0.2830821,0.3046226,0.0457052,0.1672602,0.3295287,0.4510181,-0.3510869,0.3981111,0.4376964,-0.2154776,0.2987155,0.0635425,-0.3981588,0.3746862,0.0544779,-0.323483,0.4607781,0.0176274,-0.4445602,0.2686351,0.035884,-0.3194773,0.3846739,0.0251222,-0.4752463,0.3465052,1.4390048,0.0502831,0.2890401,1.4384986,-0.2791443,0.2154991,1.4380025,-0.1011414,0.4730437,0.7104214,0.1431927,0.4262621,0.6196181,0.1765616,0.3363161,0.7186952,0.1499761,0.4287269,0.6977269,-0.3825517,0.374983,0.6042559,-0.3948193,0.2829902,0.7051338,-0.3558823,0.3636454,0.3609989,0.1883581,0.3904194,0.2459205,0.228241,0.3171227,0.252329,0.2112843,0.3139489,0.3418196,-0.3699589,0.3330088,0.2269745,-0.4193337,0.2582135,0.2342205,-0.3730122,0.385072,0.8244735,-0.0026804,0.3728881,0.8234662,-0.2256794,0.6702544,1.3062113,0.031695,0.6338996,1.2103328,0.0372989,0.491396,1.3439825,-0.1928261,0.5709437,1.3171019,-0.229679,0.598762,1.2462,-0.3538469,0.5601462,1.1539868,-0.3092754,0.5601968,1.3445879,-0.1141347,0.6355766,1.2944987,-0.0719734
86,1.4166667,0.32057,1.391079,-0.11505,0.35274,1.404149,0.04508,0.62698,1.289249,0.03785,0.54046,1.340169,-0.20901,0.30765,1.375429,-0.27694,0.56753,1.242719,-0.29158,0.59484,1.315939,-0.11981,0.42636,0.850419,-0.11221,0.43841,0.857799,0.00843,0.39151,0.461329,0.0955,0.38025,0.071179,0.19043,0.4242,0.844749,-0.23295,0.37043,0.442429,-0.28936,0.33385,0.060829,-0.36412,0.46408,0.015389,-0.47016,0.46033,0.017409,-0.46704,0.30166,0.027979,-0.346,0.53619,0.032399,0.25791,0.5308,0.033719,0.25594,0.34148,0.035459,0.18606,0.5190117,0.9180316,0.074431,0.4989471,0.9164768,-0.2946029,0.2690102,0.9551615,-0.0300365,0.2623837,0.9536105,-0.1748843,0.3768967,0.4725883,0.1647876,0.4059919,0.4504568,0.0287561,0.3580892,0.0797987,0.2302804,0.403281,0.0647602,0.1472415,0.519063,0.035135,0.2417768,0.4576868,0.045519,0.2842747,0.3056341,0.0478846,0.1683983,0.3306318,0.4529298,-0.3498133,0.3992105,0.4395836,-0.2144844,0.2995808,0.0657586,-0.3969578,0.3755017,0.0566789,-0.3225376,0.4615754,0.0196723,-0.443556,0.2694994,0.0382207,-0.3183821,0.3854858,0.027175,-0.4740446,0.3480568,1.4410196,0.0513301,0.2903449,1.4405083,-0.278071,0.2168242,1.4399561,-0.1000246,0.4744637,0.7121718,0.1444379,0.4276537,0.6214424,0.1777798,0.3377785,0.720431,0.1512366,0.4297509,0.699446,-0.3812571,0.3760474,0.6060516,-0.3934832,0.284319,0.706906,-0.3543713,0.3649245,0.362976,0.1895061,0.3916198,0.2479444,0.2293404,0.3183143,0.254383,0.2124396,0.3150048,0.3437971,-0.3686567,0.3339376,0.2290354,-0.4180439,0.2592714,0.2363179,-0.3716943,0.386529,0.8261094,-0.0013825,0.3742438,0.8251273,-0.2243746,0.671582,1.3086025,0.0331284,0.6353066,1.2127241,0.0386603,0.4926835,1.3467268,-0.1911226,0.5720687,1.3197148,-0.2282199,0.5980562,1.2482294,-0.3532194,0.5595572,1.1561673,-0.3085127,0.5589893,1.3471575,-0.1130059,0.6343968,1.2973732,-0.0704318
87,1.4333333,0.32079,1.390179,-0.11348,0.35344,1.403219,0.04784,0.62824,1.289019,0.03754,0.53949,1.341329,-0.21058,0.30764,1.374249,-0.2766,0.5747,1.243859,-0.29099,0.60083,1.314079,-0.12256,0.425,0.851169,-0.11252,0.43761,0.857619,0.00835,0.39177,0.461699,0.09547,0.37983,0.071299,0.19024,0.42232,0.846289,-0.23355,0.36997,0.442619,-0.28853,0.33372,0.061129,-0.36421,0.46538,0.015279,-0.47114,0.46183,0.017369,-0.46814,0.30063,0.027759,-0.34581,0.53679,0.033369,0.25705,0.53139,0.034699,0.25508,0.34037,0.034499,0.18682,0.5179177,0.9187105,0.0741514,0.4976138,0.9171698,-0.2949877,0.2677928,0.9562393,-0.0302625,0.2610816,0.9546981,-0.1751644,0.3755734,0.4735859,0.164795,0.4046053,0.4513856,0.0285469,0.3566499,0.080896,0.2302523,0.4018325,0.065794,0.1471194,0.5177778,0.0365435,0.241673,0.4563711,0.0468756,0.2842259,0.3041019,0.0488152,0.1683314,0.329188,0.4539875,-0.3502824,0.3977306,0.4406283,-0.2148124,0.2979217,0.0667477,-0.3973042,0.3737953,0.0576514,-0.3228491,0.4598813,0.0206532,-0.4438907,0.2677793,0.0392418,-0.3187399,0.3838405,0.0282527,-0.4744067,0.3470374,1.4424021,0.0513527,0.288993,1.4418993,-0.2783068,0.2155862,1.4413571,-0.1000486,0.4733068,0.7130249,0.144263,0.4264371,0.6223667,0.1777118,0.3364455,0.7213602,0.1512295,0.4282846,0.7003915,-0.3816835,0.3746044,0.6070413,-0.3939505,0.2828744,0.7077816,-0.3548442,0.3635644,0.3640024,0.1895018,0.3902931,0.2489722,0.229336,0.316886,0.255493,0.2124684,0.313532,0.3447951,-0.3690371,0.3324032,0.2299691,-0.4183963,0.2577171,0.2373822,-0.3720866,0.3851805,0.8269024,-0.0016454,0.3727518,0.8259288,-0.224706,0.6713044,1.3095314,0.0328731,0.6348475,1.2133051,0.0383736,0.4917722,1.3482179,-0.1910588,0.5711123,1.3210314,-0.2286148,0.5979161,1.2502545,-0.3538052,0.5592289,1.157979,-0.3095489,0.5586176,1.3475638,-0.1128863,0.6341633,1.29794,-0.0707964
88,1.45,0.3237,1.389999,-0.11732,0.35252,1.402959,0.04476,0.62914,1.289069,0.03663,0.53583,1.342029,-0.20689,0.31448,1.374589,-0.28094,0.57344,1.240869,-0.28264,0.59366,1.316239,-0.11705,0.42545,0.851169,-0.11166,0.43711,0.857549,0.00965,0.39166,0.461339,0.09549,0.38011,0.071459,0.19034,0.42373,0.846329,-0.23313,0.36995,0.442489,-0.28813,0.33332,0.060149,-0.36389,0.46607,0.016209,-0.47129,0.46255,0.018259,-0.46832,0.30092,0.027149,-0.34546,0.53678,0.032369,0.25744,0.53143,0.033669,0.25552,0.33926,0.034629,0.18824,0.5185458,0.9188292,0.0751614,0.4982615,0.9171155,-0.2942928,0.2683064,0.9564072,-0.0293964,0.2616019,0.9548015,-0.1744141,0.3760574,0.473716,0.1654852,0.4049397,0.4514038,0.029097,0.3570321,0.081146,0.2309826,0.4021005,0.065967,0.1477715,0.5182888,0.0369235,0.2423104,0.4568748,0.0472605,0.2849164,0.3043325,0.048906,0.1690511,0.3295322,0.4542631,-0.3496734,0.3980589,0.4408488,-0.2141235,0.2980196,0.0671922,-0.3968346,0.3738776,0.0580352,-0.3223809,0.4598827,0.0209144,-0.4433773,0.2678676,0.0397245,-0.3183333,0.3838584,0.0285607,-0.4738724,0.3477492,1.4429539,0.0518499,0.2899854,1.4422249,-0.2780835,0.2163483,1.4418183,-0.0997882,0.4738674,0.7131347,0.145129,0.4269901,0.6225108,0.1785438,0.3369329,0.7215247,0.1522312,0.4287314,0.7005207,-0.3810248,0.3749979,0.6072376,-0.3933261,0.2832297,0.7078665,-0.3541822,0.364009,0.3642019,0.1901966,0.3907224,0.2492291,0.230026,0.3173112,0.2557089,0.2132124,0.3137811,0.3451025,-0.3684477,0.3325794,0.2302998,-0.4178754,0.2579094,0.2377891,-0.3715173,0.3855437,0.8269501,-0.0006902,0.3731265,0.8258686,-0.22394,0.6716421,1.3094392,0.0337738,0.6351038,1.2134317,0.038868,0.4912888,1.3488873,-0.1890242,0.5700194,1.322028,-0.2268904,0.599412,1.2495333,-0.3504881,0.5605214,1.1576597,-0.306227,0.5573201,1.3481955,-0.1112339,0.63238,1.2991575,-0.0679979
89,1.4666667,0.32291,1.390329,-0.11446,0.35398,1.403689,0.04772,0.62773,1.289949,0.03797,0.53621,1.341909,-0.20805,0.31157,1.374479,-0.27837,0.57759,1.243279,-0.29167,0.60128,1.316419,-0.12372,0.42439,0.848949,-0.11081,0.43635,0.855709,0.00996,0.39119,0.461599,0.0954,0.37987,0.070189,0.19078,0.42235,0.843729,-0.23173,0.37091,0.443319,-0.28837,0.33436,0.060799,-0.36425,0.46562,0.015859,-0.47108,0.4621,0.017939,-0.46807,0.30307,0.027129,-0.34568,0.53694,0.032599,0.25637,0.53145,0.033909,0.25444,0.34041,0.033319,0.18822,0.5176348,0.9165226,0.0760377,0.4973916,0.9148595,-0.2935306,0.2672873,0.9545672,-0.0285649,0.2605988,0.9529951,-0.1736378,0.3751563,0.4716957,0.1662973,0.4038176,0.449418,0.0296551,0.3562102,0.0793382,0.2316555,0.4011383,0.0641784,0.1482869,0.5175347,0.0354903,0.2426752,0.4561848,0.0457189,0.2854386,0.3033947,0.0469661,0.1697349,0.3285768,0.4524104,-0.3490904,0.3970629,0.4389407,-0.213507,0.2971353,0.0653237,-0.3963522,0.3729446,0.0561393,-0.3219426,0.4589542,0.0192857,-0.4430062,0.266955,0.0377397,-0.3179028,0.3829583,0.0269118,-0.4734437,0.3473098,1.4412586,0.0525698,0.289577,1.4405477,-0.2776654,0.2158037,1.4402418,-0.0992462,0.4731419,0.7109639,0.1459274,0.4262296,0.6204014,0.1793925,0.3359744,0.7193863,0.1533098,0.4276579,0.6985821,-0.3802455,0.3739796,0.6053385,-0.392631,0.2822065,0.7058271,-0.3534753,0.3631323,0.3622511,0.1909504,0.3899452,0.2473114,0.2307104,0.316448,0.2538351,0.2140516,0.3128631,0.343247,-0.3678283,0.3316789,0.2284654,-0.41727,0.2570096,0.2359213,-0.3709675,0.3843969,0.8247644,0.0002072,0.3720071,0.8237133,-0.2231142,0.6714157,1.3081391,0.0341708,0.6348124,1.2120851,0.0391064,0.4905298,1.348036,-0.1878879,0.568873,1.3212806,-0.2258969,0.6007034,1.2486206,-0.3510439,0.561731,1.1566243,-0.3067655,0.5579297,1.3471588,-0.1114772,0.6331399,1.2984041,-0.0683653
90,1.4833333,0.32294,1.389939,-0.11672,0.35126,1.403079,0.04567,0.62981,1.289459,0.03691,0.53355,1.342789,-0.2066,0.31419,1.373899,-0.28064,0.57632,1.242979,-0.28797,0.59746,1.315809,-0.11787,0.42407,0.845989,-0.11149,0.43583,0.852179,0.00957,0.39183,0.461369,0.09559,0.37932,0.070159,0.19106,0.42223,0.841379,-0.23269,0.37101,0.443349,-0.28882,0.33424,0.060929,-0.36396,0.46592,0.015919,-0.47069,0.46238,0.017979,-0.46769,0.30133,0.027269,-0.34621,0.53734,0.032929,0.25675,0.53191,0.034229,0.25485,0.33945,0.033039,0.1883,0.5174754,0.9135533,0.0755225,0.4974063,0.9118869,-0.2943645,0.2670637,0.9519871,-0.0292871,0.2604433,0.9504234,-0.1744862,0.3751084,0.4692152,0.1657141,0.4036552,0.4468189,0.0288312,0.3562301,0.0771077,0.2310362,0.401062,0.0618814,0.1475397,0.5177254,0.0336586,0.2418613,0.4563872,0.0438101,0.2847462,0.3032895,0.0444862,0.1690993,0.3286027,0.4500521,-0.3502439,0.3970668,0.4365821,-0.2143792,0.2970969,0.0630298,-0.3974426,0.372895,0.0538129,-0.3229022,0.4588953,0.0170933,-0.4439255,0.2668799,0.03539,-0.3190136,0.3829187,0.0246954,-0.4744672,0.3474043,1.4390608,0.0515816,0.2901032,1.4380473,-0.2790361,0.2160479,1.4379555,-0.1005648,0.4730553,0.7083241,0.1453621,0.4261692,0.6178462,0.1788768,0.3356763,0.7166796,0.1529358,0.427528,0.6960403,-0.3812146,0.3738974,0.6028641,-0.393722,0.281973,0.7030455,-0.3545977,0.3631052,0.359862,0.1903291,0.3899827,0.2450165,0.2300639,0.3164271,0.2515175,0.2135295,0.3128741,0.340877,-0.3689359,0.3316939,0.226071,-0.4183711,0.2569748,0.2336295,-0.3720895,0.3839192,0.8218339,-0.0003823,0.3716381,0.8207781,-0.2238987,0.671404,1.3072018,0.0333209,0.6350422,1.2110804,0.0378224,0.4891333,1.3473043,-0.187794,0.5673213,1.3211996,-0.2262609,0.6024032,1.2480379,-0.3512414,0.5636456,1.1557009,-0.3072155,0.5578242,1.3461709,-0.1115525,0.6329853,1.2978761,-0.0679022
91,1.5,0.32412,1.390269,-0.11651,0.35318,1.403829,0.04591,0.6295,1.289709,0.03735,0.53397,1.343109,-0.20646,0.3147,1.373969,-0.28052,0.58347,1.244949,-0.29472,0.59925,1.315559,-0.11883,0.4253,0.848519,-0.11144,0.43709,0.854789,0.00925,0.39161,0.460729,0.09567,0.37976,0.070819,0.19086,0.42334,0.843719,-0.23226,0.37085,0.443809,-0.28889,0.33459,0.060959,-0.3644,0.46421,0.015159,-0.47015,0.46057,0.017219,-0.46709,0.30171,0.027919,-0.3464,0.5372,0.032099,0.25752,0.5318,0.033429,0.25561,0.34047,0.034329,0.1873,0.5188345,0.915965,0.0756604,0.4989183,0.9143666,-0.2944032,0.2683344,0.9548803,-0.0293059,0.2617721,0.9533523,-0.1745758,0.3763069,0.4720917,0.1656252,0.4048297,0.4496788,0.0286025,0.3572791,0.0800345,0.230947,0.4021039,0.0647997,0.147389,0.5189767,0.036629,0.2417403,0.4575353,0.046886,0.2846277,0.3042208,0.0473886,0.1690417,0.329825,0.4530653,-0.3504899,0.3982294,0.4395453,-0.2147064,0.2983117,0.0661057,-0.3976958,0.3740558,0.0568367,-0.3232785,0.4600691,0.0199491,-0.4441718,0.2680683,0.0385237,-0.319371,0.3841266,0.0276247,-0.4746074,0.3488812,1.4420918,0.0513818,0.2920469,1.4410006,-0.2795897,0.217604,1.4410434,-0.1010822,0.4743248,0.7110618,0.145375,0.427407,0.6206487,0.1788721,0.3367995,0.7193511,0.153084,0.4286682,0.6988671,-0.3813379,0.3750766,0.6057681,-0.3938809,0.283237,0.7058154,-0.3546229,0.3642757,0.3627704,0.1902302,0.3911378,0.2479554,0.2299416,0.3175095,0.2544236,0.2134741,0.3141161,0.3438969,-0.3691412,0.3329328,0.2291011,-0.4185758,0.2582227,0.2366969,-0.3722802,0.3850148,0.8244038,-0.0002848,0.3728239,0.8233872,-0.2239067,0.6731689,1.3102383,0.0334403,0.6367771,1.2138222,0.037775,0.4894477,1.3505035,-0.1869181,0.5674009,1.3246047,-0.2261242,0.6062147,1.2522505,-0.3521797,0.5676508,1.1596738,-0.309051,0.5595491,1.3483321,-0.1113004,0.6345015,1.3002003,-0.0676481
92,1.5166667,0.32507,1.391029,-0.11668,0.35396,1.404189,0.04645,0.62694,1.289089,0.04035,0.53641,1.342859,-0.20617,0.31592,1.375089,-0.28137,0.57909,1.244049,-0.29344,0.5811,1.317759,-0.10125,0.42444,0.851349,-0.11059,0.43562,0.857189,0.00991,0.39083,0.461799,0.09605,0.37952,0.070129,0.1906,0.42313,0.847049,-0.23127,0.37043,0.443329,-0.2878,0.33429,0.060439,-0.36387,0.46586,0.015259,-0.4714,0.46238,0.017349,-0.46841,0.30254,0.027369,-0.34554,0.53573,0.031279,0.25763,0.53029,0.032519,0.25568,0.33965,0.034849,0.18748,0.5179762,0.918791,0.0765911,0.4984029,0.917057,-0.2934847,0.2675042,0.9580125,-0.0287198,0.261079,0.9564317,-0.173998,0.3753181,0.4749558,0.1663157,0.4038936,0.4525672,0.0291526,0.3563125,0.0826542,0.2315352,0.4012036,0.0674297,0.1479288,0.5181019,0.0392402,0.2422981,0.4566068,0.0494244,0.2851849,0.3032559,0.0499543,0.1695989,0.3290019,0.4560977,-0.3498955,0.3973878,0.4425125,-0.2140645,0.297662,0.0689769,-0.3972149,0.3734111,0.0596793,-0.3228046,0.4593729,0.0226507,-0.4436709,0.2674591,0.0414064,-0.3189356,0.3834678,0.0304591,-0.4741084,0.3485041,1.4454614,0.0518293,0.2921655,1.4443105,-0.2794407,0.2173351,1.444591,-0.1010099,0.4733735,0.7139247,0.1462176,0.4264319,0.6235107,0.1796716,0.3357168,0.7222411,0.1539326,0.4278579,0.7018661,-0.3806567,0.3742694,0.608791,-0.3932416,0.2824206,0.7087458,-0.3539275,0.3632913,0.3655827,0.1908973,0.3901846,0.2506878,0.2306097,0.3164849,0.2571496,0.2140965,0.3133392,0.3468959,-0.3685514,0.3322156,0.2320938,-0.4180334,0.2574774,0.2396226,-0.3717274,0.3839785,0.8273243,0.0005195,0.3719929,0.826224,-0.2231092,0.6722017,1.3121351,0.0351192,0.6354801,1.2154879,0.0396984,0.4879301,1.3523572,-0.1857386,0.5658779,1.326043,-0.2259649,0.6062987,1.2555774,-0.3493307,0.5680807,1.1628419,-0.3081375,0.5534694,1.349859,-0.1072102,0.6273078,1.3020065,-0.0622316
93,1.5333333,0.32443,1.390269,-0.11647,0.35438,1.403679,0.04503,0.62857,1.288749,0.04008,0.54032,1.342139,-0.20821,0.3139,1.374099,-0.27958,0.5803,1.244349,-0.29396,0.59583,1.316709,-0.11061,0.42441,0.849989,-0.11034,0.43588,0.855969,0.01012,0.39104,0.461809,0.09541,0.37909,0.071099,0.18991,0.42284,0.845479,-0.23101,0.37175,0.443409,-0.28731,0.33446,0.060259,-0.36401,0.46574,0.015509,-0.47135,0.46222,0.017599,-0.46833,0.30289,0.027199,-0.34517,0.53557,0.030979,0.25766,0.53021,0.032329,0.25571,0.33947,0.035119,0.18723,0.5179628,0.9174186,0.076881,0.4985651,0.9156474,-0.2932221,0.2675412,0.9568789,-0.0285557,0.2611779,0.9552935,-0.1738458,0.3751684,0.4737214,0.166376,0.403718,0.4513692,0.0291055,0.3562513,0.0812839,0.2315055,0.4011306,0.0660822,0.1478436,0.5179528,0.0377131,0.2422547,0.4564922,0.0479578,0.2851948,0.3032093,0.0486765,0.1695262,0.3291109,0.45495,-0.3497796,0.3975513,0.4413557,-0.2139372,0.2978377,0.067784,-0.3971841,0.3736334,0.0584816,-0.3227978,0.4594987,0.0214144,-0.4437196,0.2676711,0.0402703,-0.3188728,0.3835699,0.0293048,-0.4741215,0.3489092,1.4444803,0.051651,0.2927506,1.443147,-0.2797248,0.2178429,1.44364,-0.1013219,0.4733267,0.7125786,0.1464302,0.4263452,0.6222093,0.1798423,0.3355797,0.7209301,0.1541932,0.4278892,0.7006356,-0.380497,0.3743134,0.607596,-0.3930968,0.2823987,0.7074699,-0.3537418,0.3631646,0.3643206,0.1909228,0.3901072,0.2493677,0.2306166,0.3163695,0.2558548,0.2141216,0.3134673,0.3457565,-0.3684533,0.3323657,0.2309522,-0.4179829,0.2576091,0.2384401,-0.3716187,0.3838533,0.8260004,0.0007595,0.3719745,0.824878,-0.2228843,0.6729496,1.3099306,0.0357115,0.6360337,1.2128515,0.0402038,0.4894713,1.3504526,-0.1862137,0.5673765,1.3234089,-0.226543,0.607731,1.2552919,-0.3497314,0.5692334,1.1619267,-0.3098747,0.5533566,1.3471152,-0.1056924,0.6268321,1.2994032,-0.0613343
94,1.55,0.3276,1.389509,-0.11486,0.35839,1.402469,0.04787,0.62946,1.290769,0.03762,0.53707,1.343199,-0.209,0.31665,1.374379,-0.27928,0.57515,1.242399,-0.29804,0.59158,1.313699,-0.11889,0.42439,0.850249,-0.10953,0.43532,0.856029,0.01096,0.39092,0.462899,0.0955,0.37856,0.071109,0.19061,0.42338,0.845709,-0.23024,0.3723,0.443519,-0.28766,0.3361,0.062409,-0.36339,0.46386,0.015259,-0.47093,0.46036,0.017339,-0.46786,0.30612,0.029159,-0.34459,0.53579,0.030679,0.25589,0.53045,0.032079,0.25406,0.33894,0.034179,0.18805,0.5179702,0.9175846,0.0776456,0.4986842,0.9158153,-0.2923541,0.2676188,0.9574477,-0.0278242,0.2612969,0.9558737,-0.1730792,0.3750859,0.4740357,0.166829,0.4035727,0.4517961,0.029503,0.3561165,0.0814647,0.2318024,0.4009629,0.0663382,0.1481061,0.5178411,0.0376887,0.2423976,0.4563733,0.0478987,0.2854141,0.3030332,0.0489989,0.1698531,0.3292898,0.4554453,-0.3491045,0.3978106,0.4417731,-0.213436,0.2982936,0.0683052,-0.3965401,0.3741496,0.0589673,-0.3223123,0.4597243,0.0217485,-0.4433545,0.2682822,0.0408608,-0.3182338,0.3838085,0.0297449,-0.473564,0.3498457,1.4448674,0.0521427,0.2936923,1.4435376,-0.2793717,0.2187293,1.4442468,-0.1009379,0.473381,0.7127867,0.1470498,0.4263535,0.6224454,0.1804024,0.3355189,0.7211802,0.1549012,0.4278262,0.7011318,-0.3797538,0.3743299,0.6081055,-0.3923463,0.2824072,0.7078858,-0.3528144,0.3630625,0.3646143,0.1913384,0.3900106,0.2495938,0.2309766,0.3162466,0.2560933,0.214514,0.3137342,0.3462848,-0.3677613,0.3326953,0.2315475,-0.4173138,0.2579434,0.2389164,-0.3708791,0.3837692,0.8263193,0.0015318,0.3719569,0.8251973,-0.2220501,0.6733272,1.3100151,0.0355638,0.6367006,1.2128132,0.0398017,0.490256,1.3500495,-0.1863864,0.5677106,1.3225658,-0.2267771,0.606305,1.254817,-0.351983,0.5676635,1.1612961,-0.3127214,0.5519778,1.3454213,-0.1068534,0.625085,1.2979235,-0.0630656
95,1.5666667,0.32513,1.390359,-0.11601,0.35385,1.403679,0.04698,0.62781,1.289599,0.03787,0.53881,1.343299,-0.20628,0.3161,1.374429,-0.28053,0.58254,1.243669,-0.29593,0.59882,1.317319,-0.11298,0.42393,0.852279,-0.10993,0.43581,0.858329,0.01012,0.39138,0.465559,0.09564,0.3782,0.070609,0.19101,0.42193,0.847649,-0.2302,0.37149,0.444869,-0.2888,0.33461,0.060429,-0.36458,0.46617,0.014189,-0.47107,0.46262,0.016209,-0.46802,0.30044,0.025729,-0.34688,0.53911,0.030679,0.25742,0.53381,0.032109,0.25558,0.33775,0.033499,0.18811,0.5175122,0.919652,0.077258,0.4984857,0.917658,-0.2926523,0.2671931,0.9596063,-0.0284373,0.2609748,0.9579406,-0.1736582,0.3745947,0.4760606,0.1661987,0.4031203,0.4537078,0.0287337,0.3556256,0.0830317,0.2312431,0.4005282,0.0678454,0.1474501,0.5177757,0.0390581,0.2416643,0.4562093,0.0491574,0.284794,0.3023979,0.0504574,0.1692922,0.3289792,0.4576054,-0.3497187,0.3975373,0.4439062,-0.2140224,0.2979892,0.0700372,-0.3973646,0.3738944,0.0606788,-0.323126,0.4593932,0.0230995,-0.4439763,0.2680501,0.042648,-0.3191607,0.3834888,0.0312121,-0.4742843,0.3499476,1.4470803,0.0515665,0.2940953,1.4456883,-0.2802519,0.2189065,1.4466176,-0.1018072,0.4729343,0.7149097,0.1465542,0.4258768,0.6245504,0.1798794,0.3348952,0.7233576,0.1544884,0.4274233,0.7032629,-0.3803039,0.3739537,0.6102509,-0.3929193,0.2819889,0.7099401,-0.3532929,0.3625849,0.3665277,0.1907492,0.3895757,0.2514233,0.2304235,0.3156912,0.2578489,0.2139516,0.3134135,0.3483264,-0.3684603,0.3323733,0.2334766,-0.418108,0.2576115,0.2408268,-0.3715919,0.3831765,0.8284575,0.0010682,0.3715193,0.8271984,-0.2224595,0.6722316,1.3108799,0.0358332,0.6355987,1.2135379,0.0396857,0.4906937,1.3510218,-0.187058,0.5679145,1.3231281,-0.226977,0.6078018,1.2568023,-0.3531311,0.5689891,1.1628869,-0.3145341,0.5537802,1.3462354,-0.1069886,0.6266265,1.2985538,-0.0637442
