Testing	// User ID
7-2-2025	// Evaluation date
KJ_Walk_BP3	6-2-2025	12:11:11:196	// Source file name and timestamp
100.000	// Sampling rate
4.000	// Data capture period



Sample #	Right_Foot_COM_X	Right_Foot_COM_Y	RightAnklePosX	RightAnklePosY	RightKnee.Pos.X	RightKneePosY	RightHip_PosX	RightHipPosY	ThoraxCOMPosY	ThoraxCOMPosX	GRF_MoundY	
145	-0.945709	0.063674	-1.020621	0.105911	-0.861425	0.480662	-0.737527	0.858585	1.362727	-0.654182	-1.716047	
146	-0.945919	0.064467	-1.016893	0.111907	-0.849992	0.484001	-0.722357	0.860586	1.360587	-0.651180	0.190823	
147	-0.945196	0.062121	-1.013800	0.112505	-0.833437	0.479352	-0.700216	0.853732	1.362136	-0.628604	-0.415440	
148	-0.946931	0.056424	-1.010374	0.112917	-0.822656	0.475999	-0.695166	0.852443	1.361876	-0.622915	-1.239869	
149	-0.947856	0.054053	-1.005491	0.116711	-0.806461	0.473178	-0.675796	0.848629	1.363778	-0.599750	2.706269	
150	-0.948633	0.055751	-1.001999	0.123344	-0.795879	0.475932	-0.670467	0.853261	1.366056	-0.592464	-0.045950	
151	-0.946713	0.061721	-0.998159	0.130591	-0.783067	0.478138	-0.665327	0.857931	1.369189	-0.581249	2.171422	
152	-0.944211	0.064156	-0.991278	0.137014	-0.765587	0.478039	-0.651477	0.858953	1.369224	-0.578202	-0.292424	
153	-0.952378	0.051605	-0.982717	0.142517	-0.745154	0.475860	-0.642871	0.859960	1.370825	-0.571748	1.773892	
154	-0.943329	0.064056	-0.971702	0.150162	-0.716803	0.470727	-0.632679	0.858843	1.374745	-0.560663	1.641629	
155	-0.931080	0.075946	-0.957806	0.158881	-0.693257	0.471276	-0.612564	0.860687	1.375887	-0.551502	1.354451	
156	-0.930151	0.074370	-0.944609	0.162931	-0.679592	0.474852	-0.596704	0.863856	1.377409	-0.538174	0.079683	
157	-0.922081	0.084627	-0.929599	0.173304	-0.650936	0.472943	-0.586433	0.865405	1.383251	-0.518248	-0.459767	
158	-0.911473	0.094534	-0.909608	0.183354	-0.619925	0.472448	-0.575052	0.867619	1.386189	-0.505651	-1.650473	
159	-0.890540	0.102488	-0.892215	0.188442	-0.597541	0.472638	-0.563867	0.868908	1.388467	-0.496333	-0.733331	
160	-0.874785	0.109643	-0.879121	0.194945	-0.577135	0.471552	-0.552973	0.868511	1.389845	-0.484903	1.295773	
161	-0.856113	0.117684	-0.864659	0.202873	-0.554514	0.470437	-0.539721	0.867871	1.390727	-0.474900	1.395407	
162	-0.837792	0.124594	-0.841217	0.210198	-0.528507	0.474756	-0.539129	0.872272	1.393748	-0.468797	0.189731	
163	-0.819452	0.131998	-0.815825	0.217634	-0.502201	0.481206	-0.538457	0.877123	1.396063	-0.462427	0.867068	
164	-0.787697	0.139839	-0.793333	0.225799	-0.475622	0.484260	-0.522697	0.879191	1.392269	-0.466680	-0.110462	
